GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
CP028595	1	95624	48.03814942	IncFIA,IncFIB,IncFIA,IncFIC	000136__AP014877_00014,000095__NZ_CP014273_00094,000094__NZ_CP015070_00117,AY458016	-	-	-	-	-	-	Non-mobilizable	CP028595	0	3790	CP028595	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7794
CP028601	1	59888	42.09691424	IncI2	JN983044	MOBP	NC_022520_00030	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019115_00018	-	-	Conjugative	CP028601	0	1143	CP028601	1364	1467	1574	1732	1922	2182	2502	2965	3549	4519	11760
CP028605	1	40350	40.98141264	IncX4	000223__CP022729_00007	MOBP	NC_011351_00034	MPF_T	NC_011351_00017,NC_011351_00014,NC_011351_00013,NC_011351_00011	-	-	Conjugative	CP028605	0	1152	CP028605	1364	1467	1574	1732	1922	2182	2502	2965	3549	4184	6534
CP028610	1	67786	50.97217715	IncFIA,IncFII	CP028121_00059,JN232517	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017054_00096,NC_019037_00027,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	-	-	Conjugative	CP028610	0	120	CP028610	1364	1467	1574	1732	1922	2182	2502	2965	3458	3963	6041
CP028611	1	88018	52.42677634	IncK2/Z	KC340959	MOBP	NC_013728_00087	MPF_I	NC_011754_00087,NC_014843_00047,NC_007365_00035,NC_011754_00109,NC_007365_00033,NC_022371_00084,NC_012487_00131,NC_022992_00098,NC_022992_00102	MOBP	CP018984	Conjugative	CP028611	0	721	CP028611	1364	1467	1574	1732	1922	2182	2502	2965	3549	4566	11807
CP028615	1	6078	46.36393551	rep_cluster_2358	CP000974_00005	MOBP	NC_019076_00002	-	-	MOBP	NC_019136	Mobilizable	CP028615	0	290	CP028615	1364	1467	1574	1732	1922	2182	2502	2923	3340	3792	5728
CP028616	1	94495	47.88930631	IncFIA,IncFIB,IncFIA,IncFIA,IncFIC	000136__AP014877_00014,000095__NZ_CP014273_00094,CP010120_00071,CP034796_00028,AY458016	-	-	-	-	-	-	Non-mobilizable	CP028616	0	3790	CP028616	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	7795
CP028621	1	6078	46.34748272	rep_cluster_2358	CP000974_00005	MOBP	NC_019076_00002	-	-	MOBP	NC_019136	Mobilizable	CP028621	0	290	CP028621	1364	1467	1574	1732	1922	2182	2502	2923	3340	3792	5729
CP028633	1	6078	46.34748272	rep_cluster_2358	CP000974_00005	MOBP	LT985292_00003	-	-	MOBP	NC_019136	Mobilizable	CP028633	0	290	CP028633	1364	1467	1574	1732	1922	2182	2502	2923	3340	3792	5729
CP028657	1	6078	46.36393551	rep_cluster_2358	CP000974_00005	MOBP	NC_019076_00002	-	-	MOBP	NC_019136	Mobilizable	CP028657	0	290	CP028657	1364	1467	1574	1732	1922	2182	2502	2923	3340	3792	5728
CP028663	1	6078	46.34748272	rep_cluster_2358	CP000974_00005	MOBP	NC_019076_00002	-	-	MOBP	NC_019136	Mobilizable	CP028663	0	290	CP028663	1364	1467	1574	1732	1922	2182	2502	2923	3340	3792	5729
CP028688	1	6676	50.40443379	rep_cluster_2401	CP039864_00003	MOBP	NC_023328_00003	-	-	MOBP	NZ_CP016533	Mobilizable	CP028688	0	1599	CP028688	1364	1467	1574	1732	1922	2145	2370	2647	2944	3309	4897
CP028696	1	6676	50.40443379	rep_cluster_2401	CP039864_00003	MOBP	NC_023328_00003	-	-	MOBP	NZ_CP016533	Mobilizable	CP028696	0	1599	CP028696	1364	1467	1574	1732	1922	2145	2370	2647	2944	3309	4897
CP028715	1	62649	41.03976121	IncX4	000222__CP010880_00038	MOBP,MOBP	NC_013718_00057,KY075652_00033	MPF_T	NC_019128_00037,NC_013718_00045,NC_013718_00044,NC_013718_00041	-	-	Conjugative	CP028715	0	1145	CP028715	1364	1467	1574	1732	1922	2182	2502	2965	3549	4403	7133
CP028717	1	134869	52.63626185	rep_cluster_1418,rep_cluster_2183,IncFII,IncQ1	000759__NC_013950_00034,CP033468_00001,000129__CP018340,000195__NC_013728_00014	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP028717	0	2343	CP028717	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9615
CP028721	1	62234	34.01516856	rep_cluster_1027	AB563188	MOBC	NZ_ASWX01000006_00035	-	-	-	-	Mobilizable	CP028721	0	4637	CP028721	1364	1467	1574	1732	1922	2182	2502	2965	3472	3989	6116
CP028722	1	50811	35.45098502	rep_cluster_1027	AY855841	MOBC	NZ_ASWX01000006_00035	-	-	-	-	Mobilizable	CP028722	0	4634	CP028722	1364	1467	1574	1732	1922	2182	2502	2965	3411	3880	5884
CP028723	1	40269	34.00879088	-	-	MOBP	AP018542_00032	-	-	-	-	Mobilizable	CP028723	0	6139	CP028723	452	467	483	507	538	571	603	638	699	785	1102
CP028725	1	41597	34.33180277	-	-	MOBP	AP018542_00032	-	-	-	-	Mobilizable	CP028725	0	6139	CP028725	452	467	483	507	538	571	603	638	699	785	1103
CP028726	1	53338	34.03014736	rep_cluster_976	002460__CP015884	MOBP	NC_013533_00032	-	-	-	-	Mobilizable	CP028726	0	3528	CP028726	1364	1467	1574	1757	2021	2369	2794	3405	4202	5395	12636
CP028728	1	28222	34.05144922	Inc18	AB290882	MOBV	NC_010936_00005	-	-	-	-	Mobilizable	CP028728	0	2789	CP028728	1364	1467	1574	1732	1922	2182	2502	2965	3549	4428	11669
CP028779	1	3999	43.13578395	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP028779	0	1687	CP028779	1364	1467	1574	1732	1922	2182	2502	2961	3396	3861	5856
CP028780	1	2442	48.93529894	-	-	-	-	-	-	-	-	Non-mobilizable	CP028780	0	344	CP028780	1364	1467	1574	1732	1922	2182	2502	2965	3475	3994	6122
CP028781	1	159311	51.06615362	IncFIB,IncX3	000107__CP014778_00094,000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_023277_00163,NC_019157_00029,NC_019157_00030,NC_019083_00030,NC_017624_00009	-	-	Conjugative	CP028781	0	1086	CP028781	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028782	1	74010	51.68625861	rep_cluster_1418,IncFIA	000759__NC_013950_00034,CP032169_00114	-	-	-	-	-	-	Non-mobilizable	CP028782	0	851	CP028782	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	11314
CP028784	1	182097	52.15846499	IncFIB,rep_cluster_2183,IncFII	000107__CP014778_00094,CP017721_00179,000132__HG969996	MOBF	MF156708_00148	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_021654_00004,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP028784	0	2726	CP028784	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10497
CP028785	1	5733	44.77585906	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP028785	0	1622	CP028785	1364	1467	1574	1732	1922	2182	2502	2926	3343	3796	5737
CP028789	1	5596	51.14367405	rep_cluster_2370	EU580135_00003	MOBP	NC_009794_00003	-	-	MOBP	NC_003065	Mobilizable	CP028789	0	1754	CP028789	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8194
CP028790	1	104810	53.055052	IncFIA,IncFII	MH263653_00001,JN232517	-	-	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_014615_00033,NC_019094_00068,NC_019037_00027,NC_017639_00100,NC_007675_00027	-	-	Non-mobilizable	CP028790	0	2887	CP028790	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9453
CP028791	1	288222	46.8520793	IncFIB	CP024497_00001	MOBH	NC_016980_00239	MPF_F	NC_016980_00240,NC_018107_00101,NC_016980_00110,NC_016980_00109,NC_016980_00099,NC_018107_00235,NC_023911_00309	-	-	Conjugative	CP028791	0	4070	CP028791	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10457
CP028792	1	125009	51.99545633	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP028792	0	954	CP028792	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028794	1	54847	52.80689919	rep_cluster_1	000232__CP012429	-	-	-	-	-	-	Non-mobilizable	CP028794	0	6060	CP028794	390	405	417	438	466	493	520	548	593	665	947
CP028795	1	5596	51.14367405	rep_cluster_2370	EU580135_00003	MOBP	NC_009794_00003	-	-	MOBP	NC_003065	Mobilizable	CP028795	0	1754	CP028795	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8194
CP028796	1	112467	54.50932273	IncFIA,IncU,IncR,IncFII	MH263653_00001,000210__KF623109_00045,000204__CP008701_00115,JN232517	-	-	MPF_F	NC_022651_00077,NC_010409_00124	-	-	Non-mobilizable	CP028796	0	2303	CP028796	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9377
CP028798	1	33869	41.61032212	-	-	-	-	-	-	-	-	Non-mobilizable	CP028798	0	2924	CP028798	1364	1467	1574	1732	1922	2182	2502	2965	3549	4693	11934
CP028799	1	6074	35.19920975	-	-	MOBQ	CP028799_00003	-	-	-	-	Mobilizable	CP028799	0	6281	CP028799	1364	1467	1574	1732	1922	2182	2440	2749	3075	3468	5160
CP028801	1	10060	55.05964215	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP028801	0	1371	CP028801	1364	1467	1574	1732	1922	2182	2502	2965	3414	3884	5890
CP028802	1	6425	50.44357977	ColRNAI_rep_cluster_1987	CP041116_00002	MOBP	NC_019986_00002	-	-	-	-	Mobilizable	CP028802	0	1422	CP028802	1364	1467	1574	1732	1922	2182	2502	2965	3549	4323	6804
CP028803	1	5897	44.41241309	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	MOBP	CP018208	Mobilizable	CP028803	0	1659	CP028803	1364	1467	1574	1732	1922	2182	2502	2931	3349	3802	5749
CP028804	1	323935	52.60808496	IncC,IncFIB,IncFII,rep_cluster_2183	000092__CP025470,000107__CP014778_00094,000132__HG969996,CP017721_00179	MOBH,MOBF	NC_012885_00072,NC_021231_00058	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021654_00004,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150,NC_012885_00167	MOBH	JQ319772	Conjugative	CP028804	0	160	CP028804	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9779
CP028805	1	131028	51.80190494	rep_cluster_1418,IncR,IncFII,rep_cluster_2183,IncU	000759__NC_013950_00034,000204__CP008701_00115,000128__CP023916,CP017721_00179,000210__KF623109_00045	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	CP028805	0	2337	CP028805	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9241
CP028810	1	200961	61.74382094	rep_cluster_1467	000807__CP001505_00003	MOBF	NC_008545_00173	MPF_F	NC_008545_00172,NC_008545_00006,NC_008545_00007,NC_008545_00008,NC_008545_00015,NC_008545_00016,NC_008545_00021,NC_008545_00023,NC_008545_00024,NC_015377_00026,NC_015377_00020,NC_008545_00032	-	-	Conjugative	CP028810	0	5428	CP028810	525	543	566	596	633	673	712	755	840	946	1382
CP028814	1	135268	51.88145016	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_023291_00077,NC_012885_00091,NC_012885_00088,NC_016974_00085,NC_012885_00083,NC_014170_00023,NC_009140_00071	MOBH	JQ319772	Conjugative	CP028814	0	152	CP028814	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10265
CP028815	1	4807	51.15456626	rep_cluster_2358	CP000974_00005	-	-	-	-	-	-	Non-mobilizable	CP028815	0	1841	CP028815	1364	1467	1574	1724	1877	2060	2260	2514	2794	3138	4636
CP028817	1	231030	52.26637233	IncFIB,IncFII	000107__CP014778_00094,000124__KP125893_00142	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP028817	0	814	CP028817	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028818	1	46885	51.53673883	IncL/M	JN626286	-	-	MPF_I	NC_004464_00105,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073	-	-	Non-mobilizable	CP028818	0	1065	CP028818	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8939
CP028819	1	2896	64.19198895	-	-	-	-	-	-	-	-	Non-mobilizable	CP028819	0	148	CP028819	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028820	1	2661	57.9481398	-	-	-	-	-	-	-	-	Non-mobilizable	CP028820	0	6166	CP028820	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10306
CP028821	1	2186	45.19670631	-	-	-	-	-	-	-	-	Non-mobilizable	CP028821	0	6736	CP028821	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028822	1	2138	61.41253508	-	-	-	-	-	-	-	-	Non-mobilizable	CP028822	0	958	CP028822	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028836	1	90170	34.63901519	rep_cluster_992,rep_cluster_1118	002472__AE016833_00001,000382__CP017110	MOBV,MOBT,MOBP	NC_022618_00010,CP040905_00050,NC_013533_00032	-	-	MOBP	NZ_CP010316	Mobilizable	CP028836	0	4540	CP028836	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	11226
CP028837	1	77890	34.38182052	rep_cluster_980	002464__NC_004671_00001	MOBP	NC_011642_00047	-	-	MOBP	CP012386	Mobilizable	CP028837	0	4820	CP028837	1364	1467	1574	1732	1922	2182	2502	2965	3495	4021	6185
CP028838	1	49583	35.45771736	rep_cluster_180	001222__CP008815_00027	MOBC	NZ_ASWX01000006_00035	-	-	-	-	Mobilizable	CP028838	0	4634	CP028838	1364	1467	1574	1732	1922	2182	2502	2965	3411	3879	5883
CP028839	1	19693	34.32184025	rep_cluster_556	001947__CP014892	-	-	-	-	-	-	Non-mobilizable	CP028839	0	2221	CP028839	1364	1467	1574	1732	1922	2182	2502	2965	3549	4451	11692
CP028840	1	11940	35.61139028	rep_cluster_570	001970__KT717888	-	-	-	-	-	-	Non-mobilizable	CP028840	0	2222	CP028840	1364	1467	1574	1732	1922	2146	2371	2648	2947	3314	4917
CP028845	1	177552	64.81199874	-	-	-	-	-	-	-	-	Non-mobilizable	CP028845	0	6395	CP028845	676	697	722	759	806	855	914	981	1094	1241	1838
CP028846	1	4473	63.33556897	-	-	-	-	-	-	-	-	Non-mobilizable	CP028846	0	8526	CP028846	523	541	563	593	630	670	709	752	837	943	1377
CP028847	1	34452	67.6448392	-	-	-	-	-	-	-	-	Non-mobilizable	CP028847	0	6721	CP028847	2898	3039	3195	3408	3673	4021	4446	5057	5854	7050	14298
CP028860	1	10094	26.44145037	-	-	MOBP	NC_009496_00008	-	-	-	-	Mobilizable	CP028860	0	5357	CP028860	798	824	860	913	975	1045	1127	1207	1333	1492	2125
CP028863	1	41311	25.30076735	-	-	-	-	-	-	-	-	Non-mobilizable	CP028863	0	3842	CP028863	1118	1168	1233	1311	1400	1510	1647	1827	2029	2297	3312
CP028864	1	29563	29.08703447	-	-	-	-	-	-	-	-	Non-mobilizable	CP028864	0	3836	CP028864	1116	1162	1221	1294	1381	1490	1624	1802	2002	2262	3227
CP028868	1	30422	29.16639274	-	-	-	-	-	-	-	-	Non-mobilizable	CP028868	0	3834	CP028868	1116	1162	1221	1296	1383	1492	1626	1804	2004	2264	3229
CP028870	1	26552	30.09189515	-	-	-	-	-	-	-	-	Non-mobilizable	CP028870	0	4174	CP028870	1165	1224	1290	1382	1488	1613	1763	1956	2173	2459	3665
CP028871	1	25672	26.92817077	rep_cluster_1621	001011__CP002311_00032	-	-	-	-	-	-	Non-mobilizable	CP028871	0	4159	CP028871	1118	1168	1233	1323	1426	1547	1695	1886	2101	2386	3591
CP028873	1	60361	26.23548318	-	-	-	-	-	-	-	-	Non-mobilizable	CP028873	0	4020	CP028873	1103	1145	1197	1267	1351	1456	1581	1700	1874	2105	2972
CP028874	1	54911	26.13137623	-	-	-	-	-	-	-	-	Non-mobilizable	CP028874	0	3884	CP028874	1116	1160	1217	1289	1375	1481	1606	1729	1905	2150	3068
CP028875	1	50866	25.1641568	-	-	-	-	-	-	-	-	Non-mobilizable	CP028875	0	3840	CP028875	1118	1168	1233	1314	1404	1514	1651	1831	2033	2301	3318
CP028876	1	24633	24.39004587	-	-	-	-	-	-	-	-	Non-mobilizable	CP028876	0	2190	CP028876	1118	1168	1233	1321	1420	1535	1674	1856	2061	2338	3387
CP028877	1	27108	25.59760956	-	-	-	-	-	-	-	-	Non-mobilizable	CP028877	0	3891	CP028877	1005	1043	1090	1157	1238	1337	1449	1553	1710	1916	2679
CP028878	1	22821	30.01621314	-	-	-	-	-	-	-	-	Non-mobilizable	CP028878	0	3877	CP028878	1118	1168	1233	1321	1420	1536	1676	1858	2065	2342	3393
CP028879	1	28433	31.90658742	-	-	-	-	-	-	-	-	Non-mobilizable	CP028879	0	3876	CP028879	1118	1168	1233	1321	1420	1536	1675	1857	2062	2339	3389
CP028880	1	28588	28.82678047	rep_cluster_1662	001063__CP001303_00032	-	-	-	-	-	-	Non-mobilizable	CP028880	0	3834	CP028880	1116	1162	1221	1296	1383	1492	1627	1806	2006	2266	3231
CP028881	1	31009	29.04640588	-	-	-	-	-	-	-	-	Non-mobilizable	CP028881	0	3823	CP028881	1116	1162	1220	1292	1378	1486	1619	1770	1954	2202	3152
CP028882	1	24141	23.56157574	-	-	-	-	-	-	-	-	Non-mobilizable	CP028882	0	3864	CP028882	1118	1168	1233	1325	1431	1553	1702	1894	2109	2394	3600
CP028883	1	21171	24.11317368	rep_cluster_2045	001470__NC_011867_00027	-	-	-	-	-	-	Non-mobilizable	CP028883	0	4946	CP028883	1118	1168	1233	1319	1409	1519	1657	1838	2040	2311	3333
CP028885	1	129143	31.9599204	-	-	-	-	-	-	-	-	Non-mobilizable	CP028885	0	7394	CP028885	1083	1124	1174	1244	1328	1432	1554	1673	1843	2065	2914
CP028886	1	32782	28.41803429	-	-	-	-	-	-	-	-	Non-mobilizable	CP028886	0	8527	CP028886	3785	3926	4082	4295	4560	4908	5333	5944	6741	7937	15185
CP028887	1	32353	29.98794548	-	-	-	-	-	-	-	-	Non-mobilizable	CP028887	0	7391	CP028887	3849	3990	4146	4359	4624	4972	5397	6008	6805	8001	15249
CP028888	1	33967	30.99184503	-	-	-	-	-	-	-	-	Non-mobilizable	CP028888	0	7392	CP028888	2259	2400	2556	2769	3034	3382	3807	4418	5215	6411	13659
CP028889	1	35234	32.34375887	-	-	-	-	-	-	-	-	Non-mobilizable	CP028889	0	5085	CP028889	1173	1232	1298	1390	1496	1621	1771	1964	2181	2467	3673
CP028890	1	34551	29.95861191	-	-	-	-	-	-	-	-	Non-mobilizable	CP028890	0	7389	CP028890	1821	1962	2118	2331	2596	2944	3369	3980	4777	5973	13221
CP028891	1	27941	31.54504134	-	-	-	-	-	-	-	-	Non-mobilizable	CP028891	0	7390	CP028891	1638	1779	1935	2148	2413	2761	3186	3797	4594	5790	13038
CP028898	1	79320	48.71154816	-	-	MOBP	CP028898_00024	-	-	-	-	Mobilizable	CP028898	0	5963	CP028898	2609	2750	2906	3119	3384	3732	4157	4768	5565	6761	14009
CP028904	1	252414	67.46971246	-	-	-	-	-	-	-	-	Non-mobilizable	CP028904	0	7388	CP028904	2196	2337	2493	2706	2971	3319	3744	4355	5152	6348	13596
CP028905	1	338983	66.12101492	rep_cluster_1806	001227__CP007798_00001	-	-	-	-	-	-	Non-mobilizable	CP028905	0	6382	CP028905	865	893	930	987	1056	1141	1231	1321	1455	1638	2318
CP028916	1	148366	50.9651807	IncHI1B,IncFIB	JN420336,000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP028916	0	4071	CP028916	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	8454
CP028919	1	284025	61.4762785	-	-	-	-	-	-	-	-	Non-mobilizable	CP028919	0	5374	CP028919	1316	1386	1472	1590	1717	1876	2049	2266	2506	2819	4145
CP028920	1	198760	62.40138861	rep_cluster_547	001919__CP010859_00001	-	-	-	-	-	-	Non-mobilizable	CP028920	0	5314	CP028920	1349	1428	1518	1642	1774	1935	2109	2330	2572	2886	4245
CP028921	1	29228	58.41316546	rep_cluster_820	002302__CP017783	MOBQ	CP034332_00001	-	-	-	-	Mobilizable	CP028921	0	5311	CP028921	3602	3743	3899	4112	4377	4725	5150	5761	6558	7754	15002
CP028934	1	42403	40.58203429	-	-	-	-	-	-	-	-	Non-mobilizable	CP028934	0	8528	CP028934	3815	3956	4112	4325	4590	4938	5363	5974	6771	7967	15215
CP028935	1	4931	50.4562969	-	-	-	-	-	-	-	-	Non-mobilizable	CP028935	0	658	CP028935	1306	1376	1462	1578	1705	1864	2037	2254	2494	2807	4133
CP028945	1	143489	42.04294406	-	-	MOBH	CP028945_00079	-	-	-	-	Mobilizable	CP028945	0	7386	CP028945	3588	3729	3885	4098	4363	4711	5136	5747	6544	7740	14988
CP028954	1	214704	51.60546613	rep_cluster_2183,IncFII,IncFIB	CP017721_00179,000129__CP018340,000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_011281_00082,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP028954	0	814	CP028954	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9973
CP028955	1	134346	52.89327557	IncR,rep_cluster_2183,IncFII,rep_cluster_1418,IncFIB	000204__CP008701_00115,CP033468_00001,000130__CP023489,000759__NC_013950_00034,000097__NC_025166_00051	MOBF	NC_021231_00058	-	-	-	-	Mobilizable	CP028955	0	2298	CP028955	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028957	1	5884	48.521414	-	-	MOBQ	NZ_CM001856_00003	-	-	-	-	Mobilizable	CP028957	0	1396	CP028957	4395	4536	4692	4905	5170	5518	5943	6554	7351	8547	15795
CP028958	1	71304	53.55239538	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP016498	Conjugative	CP028958	0	915	CP028958	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	10139
CP028967	1	40559	64.4468552	IncP	000180__NC_006830_00001	MOBP	NC_007353_00011	MPF_T	NC_019318_00040	MOBP	NC_021664	Conjugative	CP028967	0	126	CP028967	1364	1467	1574	1732	1922	2182	2502	2953	3380	3842	5815
CP028970	1	365485	60.1452864	rep_cluster_346	001661__CP018172	MOBP	CP028970_00170	MPF_T	NC_008242_00082,NC_008242_00078,NC_008242_00077,NC_008242_00076,NC_008242_00073	-	-	Conjugative	CP028970	0	6654	CP028970	2831	2972	3128	3341	3606	3954	4379	4990	5787	6983	14231
CP028971	1	97029	60.51283637	rep_cluster_580	001986__CP015008_00001	MOBQ	CP015008_00097	MPF_T	NZ_AFSD01000008_00062,NC_011990_00129	-	-	Conjugative	CP028971	0	5978	CP028971	2936	3077	3233	3446	3711	4059	4484	5095	5892	7088	14336
CP028972	1	64122	61.93973987	-	-	MOBP	CP028972_00001	-	-	-	-	Mobilizable	CP028972	0	7246	CP028972	3548	3689	3845	4058	4323	4671	5096	5707	6504	7700	14948
CP028973	1	31577	62.86854356	rep_cluster_1420	000763__CP021187	MOBQ	CP017078_00299	MPF_T	NC_016813_00008	-	-	Conjugative	CP028973	0	7247	CP028973	1552	1693	1849	2062	2327	2675	3100	3711	4508	5703	12950
CP028975	1	340723	48.58022499	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005	MOBH	NC_017484	Conjugative	CP028975	0	922	CP028975	1364	1467	1574	1732	1922	2182	2502	2965	3549	4412	9750
CP028976	1	135306	56.80679349	IncFIB,rep_cluster_574	FN543094,001975__CP004092_00108	-	-	-	-	-	-	Non-mobilizable	CP028976	0	2514	CP028976	475	492	508	534	566	601	636	671	737	825	1165
CP028978	1	92191	39.23051057	rep_cluster_167	001071__CP006040_00008	MOBP	NC_021527_00025	-	-	-	-	Mobilizable	CP028978	0	2978	CP028978	1364	1467	1574	1732	1922	2182	2459	2773	3108	3501	5214
CP028979	1	58027	40.08478812	rep_cluster_1607	000990__NC_021225	MOBQ	CP019032_00014	MPF_T	NC_011352_00013,NC_011839_00038	-	-	Conjugative	CP028979	0	4334	CP028979	1364	1467	1574	1732	1922	2182	2502	2906	3314	3761	5674
CP028980	1	30644	39.83814123	rep_cluster_167	001071__CP006040_00008	MOBQ	CP032755_00007	-	-	-	-	Mobilizable	CP028980	0	5728	CP028980	3663	3804	3960	4173	4438	4786	5211	5822	6619	7815	15063
CP028981	1	16405	41.59097836	rep_cluster_1948	001392__CP005947_00006	MOBP	NC_021227_00007	-	-	-	-	Mobilizable	CP028981	0	2863	CP028981	1364	1467	1574	1732	1922	2182	2502	2965	3549	4164	6464
CP028982	1	10218	38.7942846	-	-	MOBQ	CP032362_00002	-	-	-	-	Mobilizable	CP028982	0	3562	CP028982	1364	1467	1574	1732	1922	2182	2502	2880	3273	3713	5551
CP028983	1	6355	36.72698662	-	-	-	-	-	-	-	-	Non-mobilizable	CP028983	0	3049	CP028983	1364	1467	1574	1732	1922	2182	2502	2965	3657	4850	12091
CP028984	1	3592	37.72271715	-	-	MOBV	NC_014919_00004	-	-	-	-	Mobilizable	CP028984	0	3566	CP028984	1364	1467	1574	1732	1912	2103	2312	2578	2868	3222	4757
