GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
CP039587	1	59143	42.61704682	IncI2	000147__CP006264_00003	MOBP	CP016547_00082	MPF_T	NC_019115_00018,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	CP039587	0	1143	CP039587	2459	2658	2852	3058	3334	3664	4071	4637	5443	6705	11143
CP039589	1	2617	54.64272067	-	-	-	-	-	-	-	-	Non-mobilizable	CP039589	0	1972	CP039589	1270	1344	1402	1443	1506	1567	1648	1774	1916	2105	2848
CP039590	1	1978	57.12841254	ColpVC	JX133088	-	-	-	-	MOBP	NC_018997	Mobilizable	CP039590	0	1947	CP039590	1262	1335	1393	1433	1496	1557	1637	1763	1904	2093	2811
CP039594	1	6760	46.28698225	rep_cluster_2350	CP035723_00002	-	-	-	-	MOBP,MOB_unknown	AJ001708,NC_019986	Mobilizable	CP039594	0	294	CP039594	1850	1965	2070	2162	2285	2416	2567	2770	3001	3319	4667
CP039598	1	1968	52.79471545	-	-	-	-	-	-	-	-	Non-mobilizable	CP039598	0	340	CP039598	1263	1336	1394	1434	1497	1558	1639	1765	1907	2096	2816
CP039600	1	38266	41.90665343	IncX1	000216__CP009767_00121	MOBP	NC_019096_00001	MPF_T	NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_013503_00034,NC_023277_00163	-	-	Conjugative	CP039600	0	43	CP039600	2463	2662	2856	3063	3341	3674	4085	4652	5467	6736	11191
CP039601	1	3751	52.19941349	Col156	CP001126_00001	MOBQ	NC_019783_00003	-	-	-	-	Mobilizable	CP039601	0	1905	CP039601	1782	1891	1985	2066	2171	2279	2414	2596	2793	3063	4071
CP039602	1	3374	55.24599881	-	-	MOBP	NC_014003_00004	-	-	-	-	Mobilizable	CP039602	0	1613	CP039602	1788	1897	1991	2072	2177	2289	2426	2612	2819	3098	4185
CP039604	1	90972	49.86919052	IncI-gamma/K1	MF344577	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057	MOBP	HM021326	Conjugative	CP039604	0	13	CP039604	2353	2529	2690	2851	3064	3306	3569	3942	4415	5103	7608
CP039605	1	38556	56.23768026	IncR	000204__CP008701_00115	-	-	-	-	-	-	Non-mobilizable	CP039605	0	866	CP039605	2443	2641	2829	3022	3280	3583	3944	4456	5167	6302	10235
CP039606	1	4697	49.69129231	ColRNAI_rep_cluster_1987	CP041116_00002	MOBP,MOBP	NC_016979_00005,NC_001848_00006	-	-	MOBP	NZ_CP011140	Mobilizable	CP039606	0	1772	CP039606	1888	2016	2129	2237	2377	2534	2702	2927	3175	3516	5043
CP039608	1	3351	55.05819158	-	-	MOBP	NC_014354_00003	-	-	-	-	Mobilizable	CP039608	0	2077	CP039608	783	824	861	893	926	957	1005	1095	1192	1340	1834
CP039609	1	2699	50.38903298	rep_cluster_2335	KU302809_00001	-	-	-	-	MOBP	CP018223	Mobilizable	CP039609	0	1429	CP039609	1874	2000	2113	2220	2357	2504	2661	2877	3121	3452	4921
CP039632	1	194526	59.65475052	IncP	000163__NC_011838_00078	MOBH	CP039632_00137	MPF_G	NC_017958_00034,NC_017958_00038	-	-	Conjugative	CP039632	0	3092	CP039632	1907	2037	2156	2272	2417	2576	2746	2978	3231	3575	5185
CP039640	1	325924	67.51512623	rep_cluster_1806	001227__CP007798_00001	-	-	-	-	-	-	Non-mobilizable	CP039640	0	6383	CP039640	3111	3347	3567	3803	4106	4459	4900	5501	6364	7702	12385
CP039641	1	54389	68.16267995	-	-	-	-	-	-	-	-	Non-mobilizable	CP039641	0	6966	CP039641	2786	3002	3210	3432	3723	4066	4491	5080	5918	7215	11820
CP039643	1	105657	63.71844743	-	-	-	-	-	-	-	-	Non-mobilizable	CP039643	0	6963	CP039643	1381	1460	1522	1571	1640	1707	1792	1924	2074	2282	3066
CP039644	1	351631	66.84706411	rep_cluster_1806	001227__CP007798_00001	MOBP	CP039644_00120	-	-	-	-	Mobilizable	CP039644	0	6384	CP039644	3112	3348	3568	3804	4107	4460	4901	5502	6365	7703	12386
CP039651	1	353832	63.66665536	-	-	MOBP,MOBH	NC_016586_00084,CP039651_00083	-	-	-	-	Mobilizable	CP039651	0	6964	CP039651	1382	1461	1523	1572	1641	1708	1793	1925	2075	2283	3067
CP039693	1	396698	56.07388996	-	-	MOBQ	CP039693_00201	MPF_T	NC_009621_00340,NC_019555_00155	-	-	Conjugative	CP039693	0	2833	CP039693	2928	3148	3360	3585	3883	4228	4662	5254	6103	7415	12071
CP039698	1	44815	64.0856856	rep_cluster_736	002213__CP005090_00001	MOBQ,MOBQ	CP010958_00012,CP039698_00058	MPF_T	NC_014005_00036	-	-	Conjugative	CP039698	0	3203	CP039698	1753	1862	1952	2029	2127	2232	2362	2539	2727	2985	3949
CP039699	1	210225	63.51575693	-	-	-	-	-	-	-	-	Non-mobilizable	CP039699	0	3210	CP039699	1709	1814	1900	1969	2063	2160	2283	2453	2637	2892	3853
CP039711	1	18747	41.94804502	-	-	-	-	-	-	-	-	Non-mobilizable	CP039711	0	8630	CP039711	5377	5724	6084	6471	6940	7497	8162	9004	10105	11736	17632
CP039714	1	98012	48.81851202	IncI-gamma/K1	MG764547	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057	MOBP	JN253636	Conjugative	CP039714	0	13	CP039714	2353	2529	2690	2851	3064	3306	3569	3942	4401	5050	7431
CP039720	1	4418	52.91987325	ColRNAI_rep_cluster_1987	CP041116_00002	MOBP,MOBP	NC_013090_00004,NC_001848_00006	-	-	MOBP	CP018941	Mobilizable	CP039720	0	1764	CP039720	1892	2020	2136	2247	2388	2546	2716	2944	3194	3537	5138
CP039725	1	128076	32.40888223	rep_cluster_125	000558__CP013279	-	-	-	-	-	-	Non-mobilizable	CP039725	0	2550	CP039725	3689	3951	4200	4472	4807	5192	5656	6298	7198	8595	13532
CP039726	1	107757	33.82610874	rep_cluster_459,rep_cluster_920	001806__CP020436_00025,002410__CP003690	-	-	-	-	-	-	Non-mobilizable	CP039726	0	2566	CP039726	3689	3950	4199	4471	4806	5191	5655	6297	7197	8594	13528
CP039728	1	241339	36.73877823	-	-	-	-	-	-	-	-	Non-mobilizable	CP039728	0	6354	CP039728	3426	3666	3896	4144	4465	4831	5287	5912	6795	8171	12938
CP039754	1	121797	46.68752104	IncFIB	000104__CP010386_00052	-	-	-	-	-	-	Non-mobilizable	CP039754	0	1204	CP039754	2121	2271	2411	2546	2719	2906	3120	3397	3703	4142	5951
CP039756	1	25698	46.68845825	-	-	-	-	-	-	-	-	Non-mobilizable	CP039756	0	8631	CP039756	5378	5725	6085	6472	6941	7498	8163	9005	10106	11737	17633
CP039758	1	63507	51.99269372	IncFII,IncFIB	000114__CP015527,000101__NZ_CP012345_00042	MOBF	NC_010119_00038	MPF_T	NZ_CM001063_00039	-	-	Conjugative	CP039758	0	21	CP039758	2347	2520	2680	2841	3051	3286	3548	3909	4341	4929	7137
CP039760	1	30423	32.77783256	rep_cluster_282	001559__KC561137_00007	MOBV	NC_020237_00008	-	-	-	-	Mobilizable	CP039760	0	4543	CP039760	4327	4662	5007	5375	5823	6362	6995	7812	8894	10504	16265
CP039853	1	348008	43.97427645	-	-	-	-	-	-	-	-	Non-mobilizable	CP039853	0	4502	CP039853	1129	1193	1245	1284	1341	1389	1455	1570	1687	1855	2478
CP039857	1	249601	45.98819716	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	MOBH	NC_004966	Conjugative	CP039857	0	920	CP039857	2429	2620	2801	2986	3237	3529	3872	4351	5028	6074	9715
CP039858	1	4073	51.43628775	rep_cluster_1778	001211__AP017616_00002	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_009791,NC_013327	Mobilizable	CP039858	0	1927	CP039858	1787	1896	1990	2071	2176	2285	2422	2608	2815	3093	4164
CP039859	1	2883	49.73985432	rep_cluster_2335	KU302809_00001	-	-	-	-	-	-	Non-mobilizable	CP039859	0	1444	CP039859	1834	1947	2047	2134	2243	2358	2497	2689	2906	3205	4444
CP039861	1	245375	46.33846154	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	MOBH	NC_004966	Conjugative	CP039861	0	920	CP039861	2429	2620	2801	2986	3237	3529	3872	4351	5028	6076	9729
CP039862	1	91904	48.09583914	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP039862	0	1183	CP039862	2133	2285	2425	2562	2735	2927	3145	3432	3778	4262	6121
CP039863	1	6306	47.49444973	rep_cluster_2350	CP035723_00002	MOBP,MOBP	NC_019076_00002,NC_017321_00002	-	-	MOBP	NC_008697	Mobilizable	CP039863	0	1606	CP039863	1844	1958	2058	2146	2257	2377	2521	2719	2944	3247	4517
CP039864	1	5310	51.11111111	rep_cluster_2401	CP039864_00003	MOBP	NC_022662_00003	-	-	MOBP	NZ_CP016764	Mobilizable	CP039864	0	1539	CP039864	1846	1961	2061	2149	2263	2384	2529	2728	2953	3256	4542
CP039891	1	158104	57.57792339	rep_cluster_593	002020__CP007070_00014	MOBQ	NC_002377_00032	MPF_T	NC_003065_00132,NC_011982_00266,NC_002377_00104	-	-	Conjugative	CP039891	0	6960	CP039891	2911	3131	3343	3568	3866	4211	4645	5237	6086	7397	12053
CP039892	1	70848	55.77997967	-	-	-	-	MPF_T	NC_011986_00020,NC_011986_00017,NC_011986_00016,NC_011986_00015	-	-	Non-mobilizable	CP039892	0	4971	CP039892	2924	3144	3356	3581	3879	4224	4658	5250	6099	7410	12066
CP039893	1	220025	55.11010112	rep_cluster_553,rep_cluster_490	001927__CP016451_00026,001856__NC_002147_00021	MOBP,MOBQ	CP039893_00062,NC_011982_00108	MPF_T	NC_010929_00147,NC_002377_00157,NC_010929_00150,NC_002377_00161,NC_010929_00153,NC_002377_00179,NC_010929_00214,NC_011984_00206,NC_011990_00129	-	-	Conjugative	CP039893	0	2116	CP039893	2900	3120	3332	3557	3854	4199	4631	5221	6062	7364	11982
CP039896	1	129573	57.26424487	-	-	-	-	-	-	-	-	Non-mobilizable	CP039896	0	5328	CP039896	2940	3160	3372	3597	3896	4241	4675	5267	6116	7428	12085
CP039901	1	37584	53.15293742	rep_cluster_1775	001194__CP000632	MOBQ	NC_011994_00040	MPF_T	NC_006277_00023	-	-	Conjugative	CP039901	0	4236	CP039901	2840	3057	3267	3490	3786	4130	4557	5146	5984	7282	11890
CP039905	1	260250	59.10509126	rep_cluster_106	000303__CP017103_00009	MOBQ	CP039905_00047	MPF_T	NC_021911_00770,NC_010996_00194,NT_187148_00147,NC_004041_00170,NC_010996_00200,NC_016815_01382	-	-	Conjugative	CP039905	0	5326	CP039905	2939	3159	3371	3596	3894	4239	4673	5265	6114	7426	12083
CP039906	1	47742	59.44032508	rep_cluster_1776,rep_cluster_215	001196__NC_016836,001483__CP009154_00049	-	-	MPF_T	NC_006277_00023	-	-	Non-mobilizable	CP039906	0	196	CP039906	2108	2257	2397	2531	2703	2889	3099	3369	3658	4064	5855
CP039912	1	385084	57.5664011	rep_cluster_440	001781__CP015741	-	-	MPF_T	NC_009669_00106,NC_011986_00020,NC_017327_00230,NC_011986_00015,NZ_AFSD01000008_00276,NZ_AFSD01000008_00264,NZ_AFSD01000008_00259	MOBQ	CP016710	Mobilizable	CP039912	0	5996	CP039912	2921	3141	3353	3578	3876	4221	4655	5247	6096	7407	12063
CP039913	1	386925	57.99573561	-	-	MOBQ	NC_015184_00319	MPF_T	NC_015184_00389,NC_003064_00176,NC_015184_00386,NC_015184_00383,NC_021911_00770,NC_015184_00316	-	-	Conjugative	CP039913	0	5329	CP039913	2940	3160	3372	3598	3897	4242	4676	5268	6117	7429	12086
CP039914	1	63831	61.08473939	rep_cluster_215	001483__CP009154_00049	MOBP	CP009154_00034	MPF_T	NC_010332_00025,NC_010332_00028	-	-	Conjugative	CP039914	0	190	CP039914	2102	2250	2390	2524	2696	2881	3090	3360	3648	4054	5842
CP039915	1	29672	61.37772985	rep_cluster_1420	000762__KU922118	MOBQ	CP039915_00012	-	-	-	-	Mobilizable	CP039915	0	5164	CP039915	1683	1787	1870	1939	2031	2124	2246	2415	2599	2853	3813
CP039918	1	372686	59.29817594	-	-	MOBQ,MOBQ	CP039905_00047,CP039918_00163	MPF_T	NC_021911_00770,NC_010996_00194,NT_187148_00147,NC_004041_00170,NC_010996_00200,NC_016815_01382	-	-	Conjugative	CP039918	0	5327	CP039918	2939	3159	3371	3596	3895	4240	4674	5266	6115	7427	12084
CP039919	1	137102	58.23328617	-	-	MOBQ	NC_002377_00032	MPF_T	NC_003065_00132,NC_011982_00266,NC_002377_00104	-	-	Conjugative	CP039919	0	6962	CP039919	2913	3133	3345	3570	3868	4213	4647	5239	6088	7399	12055
CP039920	1	129620	59.17219565	-	-	-	-	-	-	-	-	Non-mobilizable	CP039920	0	5325	CP039920	2938	3158	3370	3595	3893	4238	4672	5264	6113	7425	12082
CP039921	1	46073	57.82996549	-	-	MOBQ	NZ_AFSD01000007_00076	MPF_T	NZ_AFSD01000007_00078	-	-	Conjugative	CP039921	0	198	CP039921	2110	2259	2399	2533	2705	2891	3101	3371	3660	4066	5857
CP039925	1	380853	57.50748977	-	-	-	-	MPF_T	NC_022536_00161,NC_022536_00158,NC_022536_00157,NC_011370_00139,NC_022536_00152,NC_022536_00151	-	-	Non-mobilizable	CP039925	0	6959	CP039925	2863	3080	3290	3513	3809	4153	4580	5170	6008	7307	11915
CP039926	1	155663	59.10331935	rep_cluster_553	001926__NC_011984_00001	MOBQ	KY000060_00155	MPF_T	NC_003065_00132,NC_011984_00206,NC_011990_00129	-	-	Conjugative	CP039926	0	4966	CP039926	2909	3129	3341	3566	3864	4209	4642	5234	6082	7392	12048
CP039927	1	189955	56.36861362	rep_cluster_490	001856__NC_002147_00021	-	-	MPF_T	NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_011984_00206,NC_011990_00129	-	-	Non-mobilizable	CP039927	0	4964	CP039927	2908	3128	3340	3565	3863	4208	4641	5233	6079	7387	12035
CP039931	1	84785	37.44176446	-	-	-	-	-	-	-	-	Non-mobilizable	CP039931	0	6956	CP039931	2029	2165	2296	2419	2580	2756	2944	3195	3462	3830	5510
CP039933	1	10255	36.43100926	rep_cluster_1906	001341__NC_013277_00009	MOBQ	NZ_AEOZ01000236_00020	MPF_T	NZ_AEOZ01000236_00018	-	-	Conjugative	CP039933	0	1865	CP039933	2014	2150	2281	2404	2564	2740	2925	3169	3433	3797	5457
CP039966	1	70154	55.41808022	-	-	-	-	-	-	-	-	Non-mobilizable	CP039966	0	8632	CP039966	4848	5193	5552	5936	6403	6957	7613	8448	9547	11172	17022
CP039967	1	31491	59.15975993	-	-	-	-	-	-	-	-	Non-mobilizable	CP039967	0	8633	CP039967	2998	3220	3432	3660	3959	4306	4741	5335	6193	7526	12192
CP039969	1	168369	52.78346964	IncFIB,rep_cluster_2183,IncFII	000107__CP014778_00094,CP017721_00179,000132__HG969996	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_021654_00004,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP039969	0	820	CP039969	2450	2648	2841	3038	3304	3621	4006	4546	5302	6482	10518
CP039970	1	148081	50.05908928	rep_cluster_1418,rep_cluster_2469	000759__NC_013950_00034,CP032196_00054	-	-	-	-	-	-	Non-mobilizable	CP039970	0	6952	CP039970	2127	2278	2418	2553	2726	2917	3132	3411	3727	4185	6034
CP039971	1	113987	54.02809092	IncR,IncFII	000204__CP008701_00115,CP000670	MOBF	CP024544_00079	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP039971	0	2319	CP039971	2452	2650	2844	3049	3323	3650	4054	4613	5401	6631	10791
CP039972	1	16795	50.55075915	IncR	000204__CP008701_00115	-	-	-	-	-	-	Non-mobilizable	CP039972	0	861	CP039972	2443	2641	2829	3022	3280	3583	3942	4446	5148	6278	10191
CP039973	1	11194	54.89547972	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP039973	0	1376	CP039973	1827	1939	2037	2122	2230	2343	2482	2670	2885	3178	4365
CP039975	1	282961	53.27271249	IncFII,IncR,IncFII,rep_cluster_2183,IncFIB	CP000670,000204__CP008701_00115,000132__HG969996,CP017721_00179,000107__CP014778_00094	MOBF,MOBF	CP024544_00079,NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_023332_00154,NC_014312_00118,NC_014312_00116,NC_021654_00004	-	-	Conjugative	CP039975	0	820	CP039975	2450	2648	2841	3038	3304	3621	4006	4546	5305	6498	10584
CP039976	1	148759	51.74073501	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	JQ319772	Conjugative	CP039976	0	152	CP039976	2422	2611	2790	2970	3218	3502	3836	4302	4950	5928	9426
CP039977	1	111178	49.52958319	rep_cluster_2469	CP032196_00054	-	-	-	-	-	-	Non-mobilizable	CP039977	0	6952	CP039977	2127	2278	2418	2553	2726	2917	3132	3411	3727	4185	6033
CP039978	1	37781	51.93351155	rep_cluster_1418	000759__NC_013950_00034	-	-	-	-	-	-	Non-mobilizable	CP039978	0	5384	CP039978	2433	2625	2807	2996	3247	3539	3884	4365	5050	6143	9971
CP039980	1	7279	54.84269817	-	-	-	-	-	-	-	-	Non-mobilizable	CP039980	0	2658	CP039980	2304	2473	2626	2781	2979	3201	3453	3795	4209	4780	6928
CP039994	1	71233	33.46763438	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP039994	0	2926	CP039994	2060	2204	2341	2473	2644	2829	3032	3301	3585	3986	5740
CP039996	1	21682	29.50373582	rep_cluster_2100,rep_cluster_1017,rep_cluster_1118,rep_cluster_1118,rep_cluster_1733	AP003139,000261__GQ900456,000382__CP017110,000331__NC_019148_00002,CP000737	MOBV	NC_010262_00002	-	-	MOBV	CP020609	Mobilizable	CP039996	0	2438	CP039996	4297	4630	4971	5336	5777	6304	6929	7734	8803	10395	16059
CP040043	1	82500	34.09454545	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP040043	0	2926	CP040043	2060	2204	2341	2473	2644	2829	3032	3301	3585	3987	5745
CP040044	1	47143	39.80230363	-	-	-	-	-	-	-	-	Non-mobilizable	CP040044	0	6940	CP040044	1109	1170	1222	1261	1316	1361	1424	1536	1652	1819	2442
CP040045	1	16485	34.66787989	rep_cluster_1282	000600__CP015619_00017	MOBP	NZ_ALIG01000010_00048	-	-	-	-	Mobilizable	CP040045	0	5345	CP040045	2013	2149	2280	2403	2563	2738	2921	3161	3423	3780	5409
CP040046	1	16490	34.71801092	rep_cluster_1282	000600__CP015619_00017	MOBP	NZ_ALIG01000010_00048	-	-	-	-	Mobilizable	CP040046	0	5345	CP040046	2013	2149	2280	2403	2563	2738	2921	3161	3423	3780	5408
CP040049	1	16479	34.74118575	rep_cluster_1282	000600__CP015619_00017	MOBP	NZ_ALIG01000010_00048	-	-	-	-	Mobilizable	CP040049	0	5345	CP040049	2013	2149	2280	2403	2563	2738	2921	3161	3423	3780	5406
CP040052	1	5681	36.06759373	-	-	MOBQ	NZ_AFDA02000010_00002	-	-	-	-	Mobilizable	CP040052	0	6744	CP040052	1365	1443	1505	1553	1621	1686	1770	1900	2050	2256	3039
CP040054	1	236166	40.44951432	rep_cluster_1254	000562__KT346360_00001	-	-	MPF_I	NZ_AFDA02000009_00109,NZ_AFDA02000009_00100,NZ_AFDA02000009_00099,NZ_AFDA02000009_00090	-	-	Non-mobilizable	CP040054	0	5822	CP040054	2242	2401	2546	2692	2874	3079	3312	3627	4015	4548	6579
CP040055	1	16467	34.7422117	rep_cluster_1282	000600__CP015619_00017	MOBP	NZ_ALIG01000010_00048	-	-	-	-	Mobilizable	CP040055	0	5345	CP040055	2013	2149	2280	2403	2563	2738	2921	3161	3423	3780	5407
CP040057	1	46025	39.73058121	-	-	-	-	-	-	-	-	Non-mobilizable	CP040057	0	2912	CP040057	2048	2189	2323	2450	2615	2795	2992	3253	3530	3918	5644
CP040068	1	210031	51.61476163	IncC,rep_cluster_1254	000092__CP025470,000562__KT346360_00001	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	JQ319772	Conjugative	CP040068	0	152	CP040068	2422	2611	2790	2970	3218	3502	3836	4302	4949	5912	9384
CP040069	1	97582	47.94531778	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP040069	0	1183	CP040069	2133	2285	2425	2562	2735	2927	3145	3432	3776	4260	6119
CP040070	1	82718	51.56918688	IncFIB,IncFIA,IncFIC,IncFIA,IncFIA	000095__NZ_CP014273_00094,000136__AP014877_00014,CP014493_00001,CP034796_00028,AP001918	MOBF	NC_017627_00068	-	-	-	-	Mobilizable	CP040070	0	764	CP040070	2377	2560	2729	2902	3130	3387	3676	4073	4597	5361	8173
CP040071	1	7406	56.8458007	IncQ1	000192__AM183225_00009	MOBQ	CP022499	-	-	MOBQ	KU674895	Mobilizable	CP040071	0	184	CP040071	2232	2388	2532	2676	2856	3060	3291	3604	3987	4510	6501
CP040072	1	5221	49.03275235	rep_cluster_2350	CP035723_00002	MOBP	NC_020251_00005	-	-	MOBP	NC_017657	Mobilizable	CP040072	0	256	CP040072	1846	1961	2063	2151	2268	2390	2536	2736	2963	3270	4576
CP040073	1	1806	49.50166113	rep_cluster_2358	CP000974_00005	-	-	-	-	-	-	Non-mobilizable	CP040073	0	1470	CP040073	1875	2001	2114	2221	2358	2507	2664	2880	3124	3455	4932
CP040081	1	11933	30.88075086	rep_cluster_1254	CP033534_00010	-	-	-	-	-	-	Non-mobilizable	CP040081	0	3217	CP040081	1994	2129	2256	2377	2531	2701	2879	3117	3376	3727	5346
CP040082	1	9605	31.31702238	rep_cluster_1254	CP033534_00010	-	-	-	-	-	-	Non-mobilizable	CP040082	0	3217	CP040082	1994	2129	2256	2377	2531	2701	2879	3117	3376	3727	5347
CP040083	1	9185	32.08492107	rep_cluster_1254	CP033534_00010	-	-	-	-	-	-	Non-mobilizable	CP040083	0	3217	CP040083	1994	2129	2256	2377	2531	2701	2879	3117	3376	3728	5348
CP040085	1	23294	37.34867348	-	-	-	-	-	-	-	-	Non-mobilizable	CP040085	0	2891	CP040085	2409	2598	2777	2957	3199	3480	3807	4258	4860	5738	8933
CP040086	1	11194	34.77755941	rep_cluster_1226	000523__LT594096_00001	MOBQ	NC_006877_00013	-	-	-	-	Mobilizable	CP040086	0	5574	CP040086	2017	2153	2284	2407	2567	2743	2929	3175	3440	3804	5467
CP040088	1	11194	34.77755941	rep_cluster_1226	000523__LT594096_00001	MOBQ	NC_006877_00013	-	-	-	-	Mobilizable	CP040088	0	5574	CP040088	2017	2153	2284	2407	2567	2743	2929	3175	3440	3804	5468
CP040097	1	133570	50.58471214	rep_cluster_2167	CP040097_00105	-	-	MPF_G	NC_014304_00040,NC_014304_00041,NC_014304_00045,NC_014304_00046,NC_018999_00045,NC_014304_00056,NC_014304_00062	-	-	Non-mobilizable	CP040097	0	6074	CP040097	2086	2233	2373	2507	2679	2864	3072	3341	3629	4034	5822
CP040126	1	395774	56.86427102	rep_cluster_1115	000375__CP015879_00037	-	-	MPF_T	NC_022344_00487,NC_022344_00497	-	-	Non-mobilizable	CP040126	0	5962	CP040126	2294	2461	2613	2766	2962	3182	3430	3770	4177	4738	6878
CP040176	1	247125	51.8328781	rep_cluster_2392,IncFIB,IncFII	CP045830_00002,000107__CP014778_00094,MK649828_00114	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP040176	0	811	CP040176	2450	2648	2841	3038	3304	3621	4004	4541	5282	6448	10437
CP040177	1	28566	54.86942519	IncR	000204__CP008701_00115	-	-	-	-	-	-	Non-mobilizable	CP040177	0	866	CP040177	2443	2641	2829	3022	3280	3583	3944	4456	5167	6302	10233
CP040178	1	59952	52.40525754	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190	MOBF	NZ_CP016498	Conjugative	CP040178	0	915	CP040178	2411	2600	2779	2959	3202	3483	3811	4262	4877	5778	9052
CP040180	1	131019	51.80164709	IncR,rep_cluster_1418,IncU,rep_cluster_2183,IncFII	000204__CP008701_00115,000759__NC_013950_00034,000210__KF623109_00045,CP017721_00179,000128__CP023916	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_014312_00141,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP040180	0	2337	CP040180	2450	2648	2842	3043	3315	3639	4041	4595	5374	6588	10713
CP040237	1	210997	35.47112044	rep_cluster_893,Inc18	002374__CP004064_00076,AB290882	MOBP	NC_021995_00038	MPF_T	NC_020208_00096	-	-	Conjugative	CP040237	0	4000	CP040237	4160	4477	4799	5148	5562	6057	6646	7406	8430	9942	15228
CP040238	1	142820	34.03094805	rep_cluster_185	001274__DQ198088_00024	-	-	-	-	-	-	Non-mobilizable	CP040238	0	5919	CP040238	4157	4473	4795	5142	5555	6048	6635	7389	8404	9901	15165
