GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
HG977527	1	63795	33.41484442	rep_cluster_734	002211__NC_010606_00001	MOBF	HG977527_00048	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NC_017163_00053	-	-	Conjugative	HG977527	0	2926	HG977527	3985	4191	4426	4684	4960	5264	5660	6107	6608	7295	9888
HG977528	1	64479	33.47601545	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_017163_00052	-	-	Conjugative	HG977528	0	2926	HG977528	3985	4191	4426	4684	4960	5264	5660	6107	6608	7294	9884
HG977529	1	8047	34.41033926	rep_cluster_1172	000453__KU549174_00001	-	-	-	-	-	-	Non-mobilizable	HG977529	0	2934	HG977529	3982	4188	4423	4681	4957	5261	5656	6098	6595	7276	9829
HG983279	1	11126	37.37192163	rep_cluster_1445,rep_cluster_1822	000788__HG983280,001241__NC_011316_00001	MOBC	NC_011315_00002	-	-	-	-	Mobilizable	HG983279	0	5044	HG983279	2642	2764	2870	2989	3111	3250	3439	3645	3899	4256	5663
HG983280	1	6785	38.49668386	rep_cluster_1445	000788__HG983280	MOBC	NC_011315_00002	-	-	-	-	Mobilizable	HG983280	0	5044	HG983280	2642	2764	2870	2989	3111	3250	3439	3645	3899	4255	5662
HM003572	1	1646	38.51761847	Inc13	000081__NC_011363_00001	-	-	-	-	-	-	Non-mobilizable	HM003572	0	6298	HM003572	1714	1786	1843	1920	1983	2051	2143	2255	2413	2634	3668
HM037272	1	109464	34.85712198	rep_cluster_1721,rep_cluster_484	001137__CP004861,001844__CP010580	MOBQ	NC_011337_00008	-	-	-	-	Mobilizable	HM037272	0	3234	HM037272	3804	4000	4212	4449	4707	4980	5342	5753	6219	6868	9266
HM102370	1	24621	67.33682629	-	-	-	-	-	-	-	-	Non-mobilizable	HM102370	0	8789	HM102370	5842	6139	6500	6912	7386	7933	8605	9428	10481	12033	17670
HM114226	1	30199	42.01132488	IncX1	000217__NC_019106_00041	MOBP	NC_019096_00001	MPF_T	NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_019138_00026,NC_023277_00163	-	-	Conjugative	HM114226	0	38	HM114226	4730	5007	5336	5712	6131	6614	7199	7894	8765	10004	14678
HM138194	1	90103	47.50785212	IncFIB,IncI-gamma/K1	000095__NZ_CP014273_00094,KJ484639	MOBP	NC_013728_00087	-	-	MOBP	CP018984	Mobilizable	HM138194	0	3792	HM138194	3466	3640	3823	4022	4245	4477	4792	5157	5578	6161	8282
HM560024	1	7332	49.46808511	rep_cluster_343	001658__HM560024	-	-	-	-	-	-	Non-mobilizable	HM560024	0	8790	HM560024	5843	6140	6501	6913	7387	7934	8606	9429	10482	12034	17671
HM560026	1	2013	50.62096374	rep_cluster_1496	000833__HM560026_00001	-	-	-	-	-	-	Non-mobilizable	HM560026	0	8791	HM560026	5844	6141	6502	6914	7388	7935	8607	9430	10483	12035	17672
HM560027	1	4725	50.34920635	rep_cluster_127	000584__HM560027	-	-	-	-	-	-	Non-mobilizable	HM560027	0	6297	HM560027	1716	1788	1845	1922	1985	2053	2145	2257	2415	2637	3672
HM560028	1	3796	44.96838778	rep_cluster_1530	000893__HM560028_00001	-	-	-	-	-	-	Non-mobilizable	HM560028	0	8792	HM560028	5845	6142	6503	6915	7389	7936	8608	9431	10484	12036	17673
HM560029	1	3341	50.4340018	rep_cluster_127	000583__HM560029	-	-	-	-	-	-	Non-mobilizable	HM560029	0	6297	HM560029	1716	1788	1845	1922	1985	2053	2145	2257	2415	2637	3673
HM560030	1	5586	30.52273541	rep_cluster_338	001652__HM560030	MOBP	HM560030_00006	-	-	-	-	Mobilizable	HM560030	0	8793	HM560030	5846	6143	6504	6916	7390	7937	8609	9432	10485	12037	17674
HM560971	1	123322	60.58286437	rep_cluster_322	001633__HM560971	MOBH	NC_019202_00108	MPF_G	NC_019202_00095,NC_019202_00094,NC_019202_00087,NC_019202_00086,NC_019202_00083,NC_019202_00074,NC_019202_00037	-	-	Conjugative	HM560971	0	3763	HM560971	1188	1239	1277	1330	1372	1419	1480	1546	1642	1790	2436
HQ015473	1	1866	35.36977492	rep_cluster_1766	001185__NC_014936_00001	-	-	-	-	-	-	Non-mobilizable	HQ015473	0	6296	HQ015473	1699	1771	1827	1904	1967	2034	2126	2238	2393	2613	3644
HQ116412	1	1806	37.48615725	rep_cluster_1769	001189__NC_014627_00002	-	-	-	-	-	-	Non-mobilizable	HQ116412	0	5597	HQ116412	2231	2330	2416	2519	2620	2739	2894	3077	3307	3635	4947
HQ328804	1	1546	51.74644243	Col(MG828)	NC_008486	-	-	-	-	MOBP,MOB_unknown	NC_018997,CP018359	Mobilizable	HQ328804	0	1131	HQ328804	4511	4767	5063	5397	5758	6173	6693	7310	8035	9084	12978
HQ332531	1	3814	24.41006817	rep_cluster_674	002134__HQ332528	-	-	-	-	-	-	Non-mobilizable	HQ332531	0	3488	HQ332531	3635	3820	4015	4240	4478	4738	5082	5476	5924	6549	8803
HQ540671	1	5181	52.84694075	-	-	MOBV	HQ540671_00005	-	-	-	-	Mobilizable	HQ540671	0	1359	HQ540671	1550	1615	1666	1739	1797	1861	1948	2053	2203	2420	3420
HQ540672	1	2682	41.75988069	Col3M	JX514065	-	-	-	-	-	-	Non-mobilizable	HQ540672	0	1861	HQ540672	4531	4787	5085	5420	5786	6204	6727	7351	8083	9145	13115
HQ589350	1	21138	56.28725518	IncFII,rep_cluster_2183	000130__CP023489,CP033468_00001	-	-	-	-	-	-	Non-mobilizable	HQ589350	0	2397	HQ589350	4277	4511	4776	5081	5393	5746	6203	6739	7359	8265	11618
HQ622576	1	6952	45.85730725	rep_cluster_2350	CP041342_00001	MOBP	NC_019076_00002	-	-	MOBP	NZ_CP011019	Mobilizable	HQ622576	0	1557	HQ622576	4573	4833	5141	5483	5862	6295	6831	7464	8209	9291	13415
HQ693810	1	2154	55.38532962	-	-	-	-	-	-	-	-	Non-mobilizable	HQ693810	0	8794	HQ693810	5847	6144	6505	6917	7391	7938	8610	9433	10486	12038	17675
J01749	1	4361	53.74914011	rep_cluster_2350	CP041342_00001	-	-	-	-	MOBP	NC_014477	Mobilizable	J01749	0	217	J01749	4578	4839	5147	5491	5873	6308	6845	7480	8228	9312	13479
JF267652	1	88505	51.61403311	IncFIA,IncFIB	000094__NZ_CP015070_00117,000095__NZ_CP014273_00094	-	-	-	-	-	-	Non-mobilizable	JF267652	0	767	JF267652	3996	4204	4439	4700	4980	5289	5693	6151	6662	7378	10050
JF308631	1	4967	37.32635394	Inc11	000046__NC_019252_00004	MOBV	NC_010423_00006	-	-	-	-	Mobilizable	JF308631	0	613	JF308631	4824	5111	5454	5849	6295	6818	7452	8229	9223	10692	16088
JF779678	1	70060	52.27947474	IncFIC,IncFIA	AY458016,MK878891_00042	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_019094_00068,NC_010719_00097,NC_010719_00096,NC_019072_00073	MOBF	CP019842	Conjugative	JF779678	0	122	JF779678	4892	5188	5546	5950	6413	6946	7602	8402	9421	10920	16436
JF813186	1	1549	51.00064558	Col(MG828)	NC_008486	-	-	-	-	MOBP,MOB_unknown	CP001386,GQ900404	Mobilizable	JF813186	0	1129	JF813186	4511	4767	5063	5397	5758	6173	6692	7308	8032	9079	12960
JF813187	1	3178	45.0283197	rep_cluster_2350	CP035723_00002	-	-	-	-	MOBP,MOB_unknown	NC_023324,NC_019986	Mobilizable	JF813187	0	1311	JF813187	4633	4903	5221	5583	5976	6434	6981	7626	8387	9489	13787
JF813188	1	4043	52.510512	rep_cluster_2370	EU580135_00003	MOBP	NC_020251_00005	-	-	MOBP	NC_008697	Mobilizable	JF813188	0	1548	JF813188	4571	4831	5139	5481	5857	6289	6824	7457	8201	9282	13395
JF834909	1	15703	33.37578807	-	-	-	-	-	-	-	-	Non-mobilizable	JF834909	0	3153	JF834909	3853	4052	4271	4515	4777	5063	5434	5853	6329	6989	9433
JF834910	1	8580	37.63403263	-	-	-	-	-	-	-	-	Non-mobilizable	JF834910	0	3153	JF834910	3853	4052	4271	4515	4777	5063	5434	5854	6330	6990	9434
JF968541	1	1719	29.55206515	-	-	-	-	-	-	-	-	Non-mobilizable	JF968541	0	2204	JF968541	4358	4604	4890	5210	5552	5937	6438	7022	7705	8692	12319
JN102341	1	56488	52.96169098	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP013027	Conjugative	JN102341	0	140	JN102341	4794	5079	5419	5811	6253	6766	7391	8148	9113	10524	15725
JN102342	1	42875	50.17842566	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP013027	Conjugative	JN102342	0	140	JN102342	4794	5079	5419	5811	6253	6766	7391	8148	9113	10523	15716
JN102343	1	47905	51.60421668	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP013027	Conjugative	JN102343	0	140	JN102343	4794	5079	5419	5811	6253	6766	7391	8148	9113	10524	15723
JN102344	1	52809	52.05552084	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP013027	Conjugative	JN102344	0	140	JN102344	4794	5079	5419	5811	6253	6766	7391	8148	9113	10524	15721
JN106164	1	58246	64.6516499	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP015141	Conjugative	JN106164	0	133	JN106164	4698	4971	5297	5669	6071	6541	7107	7766	8559	9695	14193
JN106165	1	48624	65.88721619	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP009107	Conjugative	JN106165	0	131	JN106165	4698	4971	5297	5669	6071	6541	7106	7764	8551	9675	14161
JN106166	1	66550	65.08189331	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP009107	Conjugative	JN106166	0	131	JN106166	4698	4971	5297	5669	6071	6541	7106	7764	8551	9679	14172
JN106167	1	74971	62.85096904	IncP	000174__JN106175_00001	MOBP	NC_019318_00039	MPF_T	NC_019318_00059,NC_019318_00058,NC_019318_00057,NC_019318_00040	MOBP	NC_005003	Conjugative	JN106167	0	165	JN106167	2655	2777	2883	3005	3129	3268	3459	3669	3925	4283	5692
JN106168	1	51755	65.50091779	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP009107	Conjugative	JN106168	0	131	JN106168	4698	4971	5297	5669	6071	6541	7106	7764	8551	9675	14162
JN106169	1	67298	64.7493239	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP009107	Conjugative	JN106169	0	131	JN106169	4698	4971	5297	5669	6071	6541	7106	7764	8551	9676	14166
JN106170	1	75067	61.99661636	IncP	000174__JN106175_00001	MOBP	NC_019318_00039	MPF_T	NC_019318_00059,NC_019318_00058,NC_019318_00057,NC_019318_00040	MOBP	NC_005003	Conjugative	JN106170	0	165	JN106170	2655	2777	2883	3005	3129	3268	3459	3669	3925	4284	5694
JN106171	1	82401	63.91063215	IncP	000180__NC_006830_00001	MOBP	NC_007353_00011	MPF_T	NC_007353_00043,NC_006830_00008,NC_006830_00009,NC_019318_00040	MOBP	NC_021664	Conjugative	JN106171	0	126	JN106171	4699	4972	5298	5670	6073	6544	7112	7776	8571	9710	14214
JN106172	1	55020	65.33987641	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP009107	Conjugative	JN106172	0	131	JN106172	4698	4971	5297	5669	6071	6541	7106	7764	8551	9675	14165
JN106173	1	54140	65.33062431	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP009107	Conjugative	JN106173	0	131	JN106173	4698	4971	5297	5669	6071	6541	7106	7764	8551	9675	14163
JN106174	1	57974	65.09987236	IncP	000177__AB237782_00014	MOBP	NC_001735_00050	MPF_T	NC_019318_00059,NC_004956_00085,NC_008459_00022,NC_001735_00049	MOBP	NZ_CP009107	Conjugative	JN106174	0	131	JN106174	4698	4971	5297	5669	6071	6541	7106	7764	8551	9675	14164
JN106175	1	86438	64.34901317	IncP	000174__JN106175_00001	MOBP	NC_019318_00039	MPF_T	NC_019318_00059,NC_019318_00058,NC_019318_00057,NC_019318_00040	MOBP	NC_005003	Conjugative	JN106175	0	165	JN106175	2655	2777	2883	3005	3129	3268	3459	3669	3925	4283	5693
JN106352	1	20721	38.106269	rep_cluster_589	002013__JN106352_00013	MOBV	CP042385_00002	-	-	-	-	Mobilizable	JN106352	0	5242	JN106352	2494	2611	2712	2824	2939	3072	3255	3455	3701	4047	5432
JN119829	1	65903	57.50421073	-	-	MOBP	JN119829_00038	MPF_T	NC_016040_00046	-	-	Conjugative	JN119829	0	4367	JN119829	3107	3252	3390	3542	3709	3886	4131	4396	4713	5168	6884
JN194214	1	34345	41.50531373	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_013718_00041,NC_013718_00044,NC_013718_00045,NC_021079_00038	-	-	Conjugative	JN194214	0	1147	JN194214	4723	4999	5328	5703	6114	6597	7175	7866	8723	9951	14603
JN233704	1	208191	53.01333871	IncFIB,IncFII,rep_cluster_2183	000107__CP014778_00094,000132__HG969996,CP017721_00179	MOBF	NC_021231_00058	MPF_F	NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_023905_00125,NC_021502_00150	-	-	Conjugative	JN233704	0	2726	JN233704	4075	4292	4534	4808	5098	5423	5848	6333	6888	7696	10659
JN315882	1	8979	53.81445595	-	-	-	-	-	-	-	-	Non-mobilizable	JN315882	0	1247	JN315882	4688	4961	5286	5655	6057	6524	7084	7740	8521	9638	14103
JN581942	1	38963	58.4734235	-	-	MOBF	NC_010643_00013	MPF_T	NC_010643_00022,NC_010716_00016,NC_009982_00012,NC_009982_00013,NC_009982_00017	MOBF	NC_013292	Conjugative	JN581942	0	138	JN581942	4889	5183	5539	5940	6398	6927	7574	8360	9365	10853	16335
JN704639	1	22102	57.18939462	ColE10	X01654	MOBQ	NC_002056_00006	-	-	-	-	Mobilizable	JN704639	0	1275	JN704639	4684	4957	5282	5650	6050	6517	7077	7733	8513	9630	14094
JQ004406	1	56366	60.31472874	IncP	000175__JQ004408_00022	MOBP	NC_019318_00039	MPF_T	NC_019318_00057,NC_019318_00058,NC_019318_00059,NC_019318_00040	MOBP	NC_017965	Conjugative	JQ004406	0	166	JQ004406	4114	4335	4585	4865	5163	5496	5934	6433	7001	7821	10846
JQ004407	1	51230	61.19070857	IncP	000175__JQ004408_00022	MOBP	NC_019318_00039	MPF_T	NC_019318_00057,NC_019318_00058,NC_019318_00059,NC_019318_00040	MOBP	NC_017965	Conjugative	JQ004407	0	166	JQ004407	4114	4335	4585	4865	5163	5496	5934	6433	7001	7821	10848
JQ004408	1	55424	61.10529734	IncP	000175__JQ004408_00022	MOBP	NC_019318_00039	MPF_T	NC_019318_00057,NC_019318_00058,NC_019318_00059,NC_019318_00040	MOBP	NC_017965	Conjugative	JQ004408	0	166	JQ004408	4114	4335	4585	4865	5163	5496	5934	6433	7001	7821	10847
JQ004409	1	53419	61.10372714	IncP	000175__JQ004408_00022	MOBP	NC_019318_00039	MPF_T	NC_019318_00057,NC_019318_00058,NC_019318_00059,NC_019318_00040	MOBP	NC_017965	Conjugative	JQ004409	0	166	JQ004409	4114	4335	4585	4865	5163	5496	5934	6433	7001	7821	10844
JQ031551	1	48951	38.0952381	rep_cluster_1462	000801__NC_006842_00018	MOBP	JQ031551_00069	MPF_T	NC_006842_00055,NC_006842_00024,NC_006842_00039,NC_006842_00040,NC_016853_00056	-	-	Conjugative	JQ031551	0	5580	JQ031551	2244	2344	2432	2535	2636	2756	2911	3094	3326	3654	4969
JQ031552	1	76221	41.6906102	-	-	MOBH	NC_016851_00056	MPF_G	NC_016851_00001,NC_016851_00019,NC_016851_00028,NC_016851_00031,NC_016851_00032,NC_016851_00033,NC_016851_00034	-	-	Conjugative	JQ031552	0	6125	JQ031552	1841	1916	1981	2062	2136	2212	2321	2447	2620	2861	3937
JQ319769	1	5360	47.5	-	-	MOBF,MOBP	NC_019255_00001,NC_019214_00002	-	-	-	-	Mobilizable	JQ319769	0	2172	JQ319769	4291	4526	4792	5099	5412	5768	6229	6771	7395	8313	11713
JQ394981	1	7446	34.67633629	rep_cluster_933	002419__JQ394981	MOBV	NC_005076_00012	-	-	MOBV	NZ_CP009579	Mobilizable	JQ394981	0	3779	JQ394981	3470	3644	3828	4027	4251	4485	4801	5169	5593	6182	8334
JQ418522	1	79478	50.7813483	IncFIA	CP022610_00144	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_010719_00097,NC_019094_00068,NC_019037_00027,NC_017054_00096,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	NC_019283	Conjugative	JQ418522	0	94	JQ418522	4891	5186	5542	5943	6402	6933	7580	8367	9376	10864	16347
JQ432563	1	44304	55.52320332	rep_cluster_717	002190__JQ432563_00001	MOBP	AM157767_00077	MPF_T	NC_019318_00059,NC_019378_00044	-	-	Conjugative	JQ432563	0	168	JQ432563	2491	2607	2708	2820	2935	3068	3250	3450	3696	4042	5426
JQ432564	1	50604	58.07643665	rep_cluster_777	002254__JQ432564_00001	MOBP	JQ432564_00046	MPF_T	NC_019378_00006,NC_019378_00044	MOB_unknown	NC_010419	Conjugative	JQ432564	0	2892	JQ432564	3764	3958	4164	4393	4646	4915	5269	5673	6129	6763	9072
JQ655731	1	81693	25.68396313	rep_cluster_1519	000861__DQ366035	MOBM	CP025502_00008	-	-	-	-	Mobilizable	JQ655731	0	3445	JQ655731	3668	3857	4055	4283	4526	4788	5136	5533	5984	6610	8868
JQ739157	1	6544	47.64669927	-	-	-	-	-	-	-	-	Non-mobilizable	JQ739157	0	5862	JQ739157	2038	2127	2202	2292	2381	2479	2605	2753	2948	3234	4427
JQ739158	1	4797	65.66604128	-	-	-	-	-	-	-	-	Non-mobilizable	JQ739158	0	5861	JQ739158	2038	2127	2202	2292	2381	2478	2604	2752	2947	3232	4425
JQ773456	1	5668	41.44318984	-	-	MOBF,MOBP	NC_019255_00001,NC_010069_00004	-	-	-	-	Mobilizable	JQ773456	0	2175	JQ773456	4383	4631	4919	5244	5588	5979	6481	7069	7759	8758	12423
JQ773457	1	4613	41.49143724	-	-	MOBF,MOBP	NC_019255_00001,NC_010069_00004	-	-	-	-	Mobilizable	JQ773457	0	2175	JQ773457	4383	4631	4919	5244	5588	5979	6481	7069	7759	8758	12426
JQ783056	1	5048	38.80744849	rep_cluster_1046	000290__NC_019186_00001	MOBV	NC_019185_00004	-	-	-	-	Mobilizable	JQ783056	0	1382	JQ783056	4667	4939	5262	5628	6026	6491	7046	7699	8470	9580	13953
JQ807734	1	3202	43.37913804	-	-	-	-	-	-	-	-	Non-mobilizable	JQ807734	0	2241	JQ807734	3199	3351	3505	3667	3854	4041	4303	4583	4914	5379	7140
JX065631	1	52148	51.49382527	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_022375_00024,NC_008612_00190,NC_007682_00044,NC_014368_00014,NC_011617_00041,NC_009131_00030	MOBF	NZ_CP013027	Conjugative	JX065631	0	140	JX065631	4794	5079	5419	5811	6253	6766	7391	8148	9113	10523	15717
JX072963	1	47271	40.77975926	-	-	MOBQ	NC_020818_00001	MPF_T	NC_019268_00026,NC_019268_00030,NC_019268_00036,NC_019268_00037,NC_019268_00038	MOBQ	NC_019342	Conjugative	JX072963	0	2405	JX072963	4275	4508	4772	5076	5388	5741	6197	6728	7345	8245	11592
JX101638	1	1735	37.23342939	-	-	-	-	-	-	-	-	Non-mobilizable	JX101638	0	4219	JX101638	3192	3344	3496	3657	3844	4031	4292	4571	4899	5362	7116
JX101639	1	1958	37.02757916	-	-	-	-	-	-	-	-	Non-mobilizable	JX101639	0	6294	JX101639	1258	1309	1350	1407	1452	1503	1570	1643	1747	1902	2563
JX101640	1	2371	38.25390131	rep_cluster_290	001597__JX101640	-	-	-	-	-	-	Non-mobilizable	JX101640	0	4220	JX101640	3193	3345	3497	3658	3845	4032	4293	4572	4900	5363	7117
JX101641	1	5414	35.92537865	rep_cluster_1260	000572__JX101641_00001	-	-	-	-	-	-	Non-mobilizable	JX101641	0	6284	JX101641	1723	1795	1852	1930	1994	2062	2156	2268	2426	2649	3688
JX101642	1	6977	37.25096746	rep_cluster_482	001840__JX101642	-	-	-	-	-	-	Non-mobilizable	JX101642	0	8795	JX101642	5848	6145	6506	6918	7392	7939	8611	9434	10487	12039	17676
JX101643	1	7610	38.16031537	rep_cluster_1265	000579__CP010353_00004	MOBQ	CP032277_00002	-	-	-	-	Mobilizable	JX101643	0	6275	JX101643	1725	1797	1854	1932	1996	2064	2159	2271	2429	2652	3691
JX101644	1	7641	36.7622039	rep_cluster_1254	000563__CP015621_00010	MOBQ	CP032102_00178	-	-	-	-	Mobilizable	JX101644	0	5926	JX101644	1999	2085	2158	2243	2326	2413	2535	2673	2857	3128	4268
JX101645	1	9353	37.46391532	rep_cluster_1740	001159__JX101645_00001	MOBQ	CP041225_00008	-	-	-	-	Mobilizable	JX101645	0	6274	JX101645	1734	1808	1865	1943	2009	2078	2174	2286	2445	2669	3708
JX101646	1	9541	34.67141809	rep_cluster_1226	000523__LT594096_00001	MOBQ	NC_006877_00013	-	-	-	-	Mobilizable	JX101646	0	5574	JX101646	863	894	924	955	984	1014	1052	1103	1181	1303	1813
JX101647	1	84995	42.66015648	rep_cluster_639	002092__CU459140_00002	-	-	-	-	-	-	Non-mobilizable	JX101647	0	6187	JX101647	1799	1873	1938	2018	2088	2162	2265	2383	2547	2775	3837
JX127248	1	164550	52.6004254	IncFIA,IncFII,IncFIA,IncQ1,IncFIB	000094__NZ_CP015070_00117,AJ851089,000136__AP014877_00014,000195__NC_013728_00014,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_008460_00097,NC_019094_00068,NC_010719_00097,NC_008460_00107,08-5333_00200	MOBF	NZ_CM001473	Conjugative	JX127248	0	763	JX127248	3995	4202	4437	4698	4977	5285	5688	6144	6649	7356	10014
JX133088	1	1981	57.24381625	ColpVC	JX133088	-	-	-	-	MOBP	NC_018997	Mobilizable	JX133088	0	1945	JX133088	4499	4753	5048	5381	5736	6147	6663	7273	7985	9021	12824
JX134061	1	5960	37.43288591	Inc13	000074__NC_001764_00001	MOBV	NC_001764_00001	-	-	-	-	Mobilizable	JX134061	0	527	JX134061	4838	5127	5472	5870	6317	6841	7477	8254	9249	10721	16139
JX141473	1	165906	52.50684122	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077,NC_012885_00167	MOBH	AB040037	Conjugative	JX141473	0	930	JX141473	4791	5076	5416	5807	6247	6759	7381	8128	9076	10440	15516
JX194159	1	14573	50.18870514	rep_cluster_431	001772__JX194159_00010	-	-	-	-	-	-	Non-mobilizable	JX194159	0	5025	JX194159	2357	2468	2566	2674	2779	2905	3073	3266	3505	3842	5183
JX194160	1	36689	59.48376898	rep_cluster_1382	000721__JX194160_00039	-	-	-	-	-	-	Non-mobilizable	JX194160	0	892	JX194160	4123	4344	4595	4878	5177	5513	5952	6454	7023	7845	10874
JX194161	1	4723	50.68812196	rep_cluster_1694	001095__JX194161_00006	-	-	-	-	-	-	Non-mobilizable	JX194161	0	8796	JX194161	5849	6146	6507	6919	7393	7940	8612	9435	10488	12040	17677
JX202560	1	2314	59.2048401	-	-	-	-	-	-	-	-	Non-mobilizable	JX202560	0	6272	JX202560	1735	1809	1866	1944	2010	2079	2175	2287	2446	2670	3709
JX202561	1	1633	59.58358849	-	-	-	-	-	-	-	-	Non-mobilizable	JX202561	0	8797	JX202561	5850	6147	6508	6920	7394	7941	8613	9436	10489	12041	17678
JX202562	1	2502	58.71302958	rep_cluster_1161	000443__JX202562	-	-	-	-	-	-	Non-mobilizable	JX202562	0	6273	JX202562	1736	1810	1867	1945	2011	2080	2176	2288	2447	2671	3710
JX202563	1	1934	58.16959669	-	-	-	-	-	-	-	-	Non-mobilizable	JX202563	0	8798	JX202563	5851	6148	6509	6921	7395	7942	8614	9437	10490	12042	17679
JX202564	1	4170	58.27338129	-	-	-	-	-	-	-	-	Non-mobilizable	JX202564	0	8799	JX202564	5852	6149	6510	6922	7396	7943	8615	9438	10491	12043	17680
JX258654	1	33765	41.48674663	IncX4	000222__CP010880_00038	MOBP	NC_013718_00057	MPF_T	NC_019128_00037,NC_013718_00045,NC_013718_00044,NC_013718_00041	-	-	Conjugative	JX258654	0	1147	JX258654	4723	4999	5328	5703	6114	6597	7175	7867	8726	9955	14616
JX294729	1	1865	29.38337802	rep_cluster_1812	001232__NC_019796_00002	-	-	-	-	-	-	Non-mobilizable	JX294729	0	5969	JX294729	1967	2052	2121	2205	2283	2365	2482	2615	2797	3060	4189
JX294730	1	1770	29.88700565	rep_cluster_1812	001231__NC_019784_00002	-	-	-	-	-	-	Non-mobilizable	JX294730	0	5968	JX294730	1967	2052	2121	2205	2282	2364	2481	2614	2796	3059	4188
JX294731	1	1573	32.54926891	rep_cluster_1860	001292__NC_019785_00002	-	-	-	-	-	-	Non-mobilizable	JX294731	0	6269	JX294731	1737	1811	1868	1946	2012	2081	2177	2289	2448	2672	3711
JX294732	1	1656	31.15942029	rep_cluster_1846	001270__JX294732_00002	-	-	-	-	-	-	Non-mobilizable	JX294732	0	4929	JX294732	2719	2841	2950	3074	3200	3342	3538	3753	4015	4382	5829
JX294733	1	1565	31.24600639	rep_cluster_1860	001295__NC_019795_00002	-	-	-	-	-	-	Non-mobilizable	JX294733	0	6270	JX294733	1737	1811	1868	1946	2013	2082	2179	2291	2450	2674	3713
