GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
CP032939	1	88388	48.39118432	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP032939	0	1183	CP032939	3020	3111	3205	3329	3477	3667	3924	4260	4669	5266	8197
CP032941	1	6647	48.56326162	ColRNAI_rep_cluster_1857	GU949535_00001	MOBP	NC_019076_00002	-	-	MOBP	MF083142	Mobilizable	CP032941	0	1589	CP032941	3249	3344	3443	3584	3752	3962	4237	4621	5090	5758	9417
CP032942	1	3254	44.83712354	rep_cluster_2358	CP000974_00005	-	-	-	-	MOBP	KY421937	Mobilizable	CP032942	0	264	CP032942	3274	3370	3470	3613	3785	4006	4291	4679	5162	5846	9612
CP032943	1	2460	48.98373984	-	-	-	-	-	-	-	-	Non-mobilizable	CP032943	0	343	CP032943	3487	3592	3703	3859	4045	4290	4603	5054	5621	6425	11347
CP032987	1	51622	46.91023207	IncP	000161__KX377410_00057	MOBP	NC_023907_00081	MPF_T	NC_023907_00079,NC_023907_00045,NC_023907_00043	-	-	Conjugative	CP032987	0	1233	CP032987	2912	3001	3091	3210	3353	3537	3781	4089	4436	4924	7483
CP032988	1	84688	50.74036463	IncR,IncX1	000204__CP008701_00115,000215__KC853434_00019	-	-	-	-	-	-	Non-mobilizable	CP032988	0	859	CP032988	3609	3716	3827	3985	4174	4422	4740	5195	5775	6636	12134
CP032990	1	66380	42.9180476	IncI2	000147__CP006264_00003	MOBP	MN232180_00018	MPF_T	NC_019039_00065,NC_020270_00063,NC_019039_00052,NC_019039_00051,NC_020270_00058	-	-	Conjugative	CP032990	0	1143	CP032990	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7348
CP032991	1	83867	51.13453444	IncN,IncFIA	000155__CP018649,MH263653_00001	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_019094_00068,NC_019037_00027,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	-	-	Conjugative	CP032991	0	2884	CP032991	3471	3576	3687	3843	4028	4269	4582	5021	5576	6367	11203
CP032993	1	241043	46.41744419	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	MOBH	NC_012555_00231	MPF_F	NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012	MOBH	NC_004966	Conjugative	CP032993	0	920	CP032993	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12421
CP032994	1	44779	44.83128252	IncX1	000215__KC853434_00019	-	-	MPF_T	NC_017624_00009,NC_010860_00022,NC_019067_00043,NC_019138_00026	-	-	Non-mobilizable	CP032994	0	38	CP032994	3775	3886	3997	4160	4356	4611	4937	5410	6030	6982	13185
CP032995	1	72717	51.51890204	IncN,IncFIA,IncFIB	000155__CP018649,CP032169_00114,000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP032995	0	825	CP032995	3424	3527	3636	3790	3972	4208	4513	4936	5456	6191	10527
CP033024	1	306515	57.73224801	rep_cluster_2414	CP033024_00027	-	-	-	-	-	-	Non-mobilizable	CP033024	0	6958	CP033024	174	181	192	205	218	232	256	282	311	339	527
CP033025	1	147633	55.61764646	rep_cluster_593	002020__CP007070_00014	MOBQ	KY000060_00155	MPF_T	NC_008382_00140,NC_002377_00029,NC_011982_00266,NC_002377_00104	-	-	Conjugative	CP033025	0	6961	CP033025	4859	4985	5113	5298	5523	5808	6168	6677	7391	8499	15411
CP033026	1	177577	56.07651892	rep_cluster_490	001858__CP000630_00134	-	-	MPF_T	NC_002147_00105,NC_003065_00171,NC_003065_00172,NC_010841_00162,NC_003065_00175,NC_003065_00176,NC_003065_00185,NC_011984_00206,NC_011990_00129	-	-	Non-mobilizable	CP033026	0	4964	CP033026	28	32	38	45	53	60	68	74	81	88	129
CP033033	1	160006	59.1359074	rep_cluster_553	001926__NC_011984_00001	MOBQ	KY000060_00155	MPF_T	NC_003065_00132,NC_011984_00206,NC_011990_00129	-	-	Conjugative	CP033033	0	4966	CP033033	27	31	36	43	51	58	65	70	75	78	90
CP033036	1	376009	57.51670838	-	-	-	-	-	-	-	-	Non-mobilizable	CP033036	0	6958	CP033036	174	181	192	205	218	232	256	282	311	338	526
CP033037	1	119590	57.78744042	-	-	-	-	-	-	-	-	Non-mobilizable	CP033037	0	4960	CP033037	4931	5057	5185	5370	5595	5880	6240	6749	7463	8571	15483
CP033038	1	68578	59.47680014	-	-	-	-	-	-	-	-	Non-mobilizable	CP033038	0	8569	CP033038	4840	4966	5094	5279	5504	5789	6149	6658	7372	8480	15392
CP033042	1	78861	35.1999087	rep_cluster_893	002374__CP004064_00076	MOBP	NC_021995_00038	MPF_T	NC_020208_00096	-	-	Conjugative	CP033042	0	2747	CP033042	1334	1368	1406	1461	1533	1605	1719	1872	2043	2269	3204
CP033047	1	65691	31.76538643	-	-	MOBQ	CP033047_00068	-	-	-	-	Mobilizable	CP033047	0	8570	CP033047	1099	1120	1147	1190	1250	1310	1406	1523	1659	1817	2466
CP033050	1	312876	32.8296194	-	-	-	-	-	-	-	-	Non-mobilizable	CP033050	0	7030	CP033050	2444	2519	2596	2694	2815	2966	3165	3426	3719	4116	6176
CP033053	1	8648	40.66836263	Inc13	000078__NC_005308_00008	MOBV,MOBV	NC_005311_00009,NC_022531_00004	-	-	-	-	Mobilizable	CP033053	0	526	CP033053	1246	1277	1312	1363	1431	1501	1611	1749	1910	2106	2909
CP033060	1	7630	32.94888598	rep_cluster_1631	001029__NC_018640_00007	-	-	-	-	-	-	Non-mobilizable	CP033060	0	2099	CP033060	3970	4082	4197	4361	4560	4823	5155	5633	6289	7329	13954
CP033062	1	89249	51.177044	-	-	-	-	-	-	-	-	Non-mobilizable	CP033062	0	5531	CP033062	4316	4442	4570	4751	4976	5258	5612	6115	6814	7908	14780
CP033063	1	24450	50.13496933	-	-	-	-	-	-	-	-	Non-mobilizable	CP033063	0	8571	CP033063	5781	5907	6035	6220	6445	6730	7090	7599	8313	9421	16333
CP033067	1	121465	39.30432635	-	-	MOBH	CP033067_00024	MPF_F	NC_023291_00077	-	-	Conjugative	CP033067	0	7224	CP033067	1079	1098	1124	1167	1226	1284	1379	1491	1623	1778	2419
CP033072	1	72694	67.19399125	-	-	-	-	-	-	-	-	Non-mobilizable	CP033072	0	8572	CP033072	5234	5360	5488	5673	5898	6183	6543	7052	7766	8874	15786
CP033074	1	120955	49.14968377	-	-	MOBF	CP033074_00050	MPF_F	NC_014108_00068,NC_014108_00062	-	-	Conjugative	CP033074	0	2083	CP033074	4343	4469	4597	4780	5005	5288	5644	6149	6850	7950	14835
CP033075	1	57691	45.93610789	-	-	MOBC	CP033075_00048	-	-	-	-	Mobilizable	CP033075	0	5614	CP033075	4713	4839	4967	5152	5377	5662	6022	6531	7245	8353	15265
CP033082	1	123894	56.61936817	-	-	MOBF	CP033082_00016	-	-	-	-	Mobilizable	CP033082	0	5157	CP033082	149	156	167	180	193	207	230	256	284	311	494
CP033083	1	29841	60.17559733	-	-	MOBF	CP033082_00016	-	-	-	-	Mobilizable	CP033083	0	5156	CP033083	3823	3934	4048	4211	4410	4671	5002	5479	6133	7170	13774
CP033088	1	10660	31.32270169	-	-	-	-	-	-	-	-	Non-mobilizable	CP033088	0	8573	CP033088	5780	5906	6034	6219	6444	6729	7089	7598	8312	9420	16332
CP033091	1	131333	49.32956683	IncFIB,rep_cluster_2244	000095__NZ_CP014273_00094,CP033091_00053	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	KM107838	Conjugative	CP033091	0	760	CP033091	3444	3547	3657	3811	3995	4233	4541	4964	5495	6248	10725
CP033093	1	38797	46.43658015	IncX1	000215__KC853434_00019	-	-	-	-	-	-	Non-mobilizable	CP033093	0	1099	CP033093	3422	3525	3634	3788	3970	4206	4511	4934	5454	6188	10520
CP033094	1	231859	47.50990904	IncN,IncHI1A,IncFIA	000155__CP018649,AF250878,CP032169_00114	MOBH	NC_013365_00169	MPF_F	NC_002305_00120,NC_002305_00127,NC_019360_00255,NC_019360_00256,NC_009981_00239,NC_019360_00278,NC_005211_00030	-	-	Conjugative	CP033094	0	918	CP033094	3366	3469	3578	3732	3912	4147	4450	4870	5375	6086	10078
CP033095	1	92168	50.70740387	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP033095	0	713	CP033095	3631	3739	3850	4009	4199	4447	4765	5221	5801	6676	12256
CP033097	1	113610	46.76348913	IncFIB	000103__CP010244_00032	-	-	-	-	-	-	Non-mobilizable	CP033097	0	1202	CP033097	2926	3015	3105	3225	3368	3553	3799	4114	4487	5020	7633
CP033099	1	53165	29.24480391	-	-	-	-	-	-	-	-	Non-mobilizable	CP033099	0	7222	CP033099	5635	5761	5889	6074	6299	6584	6944	7453	8167	9275	16187
CP033100	1	30898	30.43886336	rep_cluster_2120,rep_cluster_2104	GQ900449,JQ246438	MOBV	NC_022618_00010	-	-	-	-	Mobilizable	CP033100	0	4840	CP033100	1398	1435	1476	1534	1608	1685	1806	1967	2152	2399	3456
CP033101	1	22366	29.52248949	rep_cluster_910	002395__NC_013387_00031	MOBQ	CP016971_00007	-	-	-	-	Mobilizable	CP033101	0	7220	CP033101	1517	1557	1604	1666	1747	1840	1976	2147	2350	2624	4063
CP033118	1	4283	37.89399953	-	-	MOBQ	CP033118_00004	-	-	-	-	Mobilizable	CP033118	0	6930	CP033118	2762	2847	2932	3045	3184	3352	3577	3858	4174	4606	6767
CP033119	1	50181	36.82270182	-	-	MOBP,MOBQ	NZ_AEOY01000096_00007,NC_020818_00001	MPF_T	NC_019268_00038,NC_019268_00037,NC_019268_00036,NC_019268_00030,NC_019268_00026	MOBQ	NC_019342	Conjugative	CP033119	0	2406	CP033119	3193	3287	3384	3519	3680	3882	4151	4523	4973	5626	8903
CP033120	1	3984	36.14457831	-	-	-	-	-	-	-	-	Non-mobilizable	CP033120	0	6347	CP033120	2752	2837	2920	3033	3172	3340	3565	3846	4162	4594	6754
CP033121	1	2121	39.6039604	-	-	-	-	-	-	-	-	Non-mobilizable	CP033121	0	6331	CP033121	2420	2495	2572	2668	2789	2940	3139	3399	3691	4086	6143
CP033122	1	28438	36.58485126	rep_cluster_1280,rep_cluster_1265,rep_cluster_1071	000595__CU468231_00001,000580__CP019151_00005,000319__CP019146_00009	MOBQ,MOBQ	CP032277_00002,CP028799_00003	-	-	-	-	Mobilizable	CP033122	0	6291	CP033122	2744	2828	2911	3023	3159	3327	3552	3833	4148	4580	6738
CP033123	1	16135	36.37434149	-	-	-	-	-	-	-	-	Non-mobilizable	CP033123	0	6175	CP033123	6348	6474	6602	6787	7012	7297	7657	8166	8880	9988	16900
CP033124	1	15012	34.39248601	-	-	-	-	-	-	-	-	Non-mobilizable	CP033124	0	3215	CP033124	2733	2817	2899	3009	3143	3310	3532	3810	4122	4553	6705
CP033125	1	12698	36.19467633	-	-	-	-	-	-	-	-	Non-mobilizable	CP033125	0	2918	CP033125	2822	2909	2996	3113	3252	3426	3656	3946	4269	4717	6977
CP033126	1	12655	35.96997234	rep_cluster_1261	000573__KJ616406_00008	-	-	-	-	-	-	Non-mobilizable	CP033126	0	5270	CP033126	2754	2839	2922	3035	3174	3342	3567	3848	4164	4596	6756
CP033127	1	7351	36.25357094	rep_cluster_1171	000452__NC_010401_00001	MOBQ	CP043310_00017	-	-	-	-	Mobilizable	CP033127	0	6418	CP033127	2736	2820	2902	3012	3147	3315	3537	3816	4128	4559	6711
CP033128	1	5594	39.66750089	-	-	MOBP	CP033128_00002	-	-	MOBP	NC_013362	Mobilizable	CP033128	0	2433	CP033128	3999	4112	4232	4397	4603	4868	5202	5681	6340	7383	14038
CP033129	1	4890	36.27811861	-	-	MOBQ	NZ_AFDA02000010_00002	-	-	-	-	Mobilizable	CP033129	0	6747	CP033129	2730	2814	2896	3006	3140	3307	3529	3807	4119	4549	6700
CP033130	1	311749	38.37542382	-	-	MOBP	NZ_ALIG01000010_00048	-	-	-	-	Mobilizable	CP033130	0	2910	CP033130	2770	2855	2940	3054	3193	3362	3587	3868	4184	4616	6782
CP033131	1	59191	42.28007636	-	-	MOBP	NZ_AEOY01000096_00007	-	-	-	-	Mobilizable	CP033131	0	2911	CP033131	2842	2929	3016	3134	3273	3451	3683	3974	4298	4750	7015
CP033132	1	8773	34.75435997	rep_cluster_1364	000684__NC_013506_00012	MOBQ	NC_013506_00013	-	-	-	-	Mobilizable	CP033132	0	3727	CP033132	2791	2876	2961	3076	3215	3384	3610	3891	4208	4645	6836
CP033136	1	69012	45.88912073	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP033136	0	5866	CP033136	1672	1718	1770	1835	1919	2014	2155	2334	2547	2837	4340
CP033139	1	117926	44.91799942	rep_cluster_557	001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP033139	0	7121	CP033139	1674	1720	1772	1837	1921	2016	2158	2338	2552	2843	4358
CP033140	1	68834	45.80439899	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP033140	0	5866	CP033140	1672	1718	1770	1835	1919	2014	2155	2334	2547	2838	4353
CP033143	1	106229	44.67141741	rep_cluster_557	001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP033143	0	7121	CP033143	1674	1720	1772	1837	1921	2016	2158	2338	2552	2843	4359
CP033146	1	74553	45.61721192	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP033146	0	5866	CP033146	1672	1718	1770	1835	1919	2014	2155	2334	2547	2837	4347
CP033147	1	73661	45.69718033	-	-	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP033147	0	5867	CP033147	1673	1719	1771	1836	1920	2015	2156	2335	2549	2840	4355
CP033195	1	69439	61.42369562	rep_cluster_1289	000607__CP000620_00033	MOBP	CP022994_00148	-	-	-	-	Mobilizable	CP033195	0	7214	CP033195	519	530	549	571	603	632	679	721	778	849	1136
CP033202	1	66752	61.01390221	rep_cluster_1289	000607__CP000620_00033	MOBP	CP022994_00148	-	-	-	-	Mobilizable	CP033202	0	7214	CP033202	519	530	549	571	603	632	679	721	778	849	1137
CP033203	1	25634	57.29109776	rep_cluster_1417	000756__NC_017555_00034	MOBP	CP016831_00030	MPF_T	NC_017555_00017,NC_017555_00020,NC_017555_00021,NC_017555_00023,NC_017555_00026,NC_017555_00027	-	-	Conjugative	CP033203	0	5985	CP033203	4111	4229	4352	4523	4736	5010	5352	5836	6504	7550	14280
CP033207	1	167502	34.88137455	rep_cluster_893	002374__CP004064_00076	-	-	-	-	-	-	Non-mobilizable	CP033207	0	4000	CP033207	1329	1363	1401	1456	1528	1600	1714	1867	2036	2261	3195
CP033208	1	55808	35.7296445	rep_cluster_889	CP003352	MOBP	NC_021995_00038	MPF_T	NC_020208_00096	-	-	Conjugative	CP033208	0	2750	CP033208	1335	1369	1407	1462	1534	1606	1721	1876	2050	2277	3213
CP033209	1	39621	34.72148608	rep_cluster_185	001274__DQ198088_00024	MOBP	CP003585_00012	-	-	-	-	Mobilizable	CP033209	0	4012	CP033209	1345	1381	1419	1475	1549	1622	1741	1897	2077	2312	3293
CP033210	1	11916	34.37395099	rep_cluster_1197,rep_cluster_1093	000484__AB570326_00006,000345__KY595963_00001	MOBP	CP003585_00012	-	-	-	-	Mobilizable	CP033210	0	2777	CP033210	1349	1385	1423	1479	1553	1626	1745	1901	2081	2316	3330
CP033211	1	4453	35.43678419	-	-	-	-	-	-	-	-	Non-mobilizable	CP033211	0	2785	CP033211	1286	1319	1355	1409	1479	1550	1662	1807	1970	2175	3028
CP033212	1	3008	34.67420213	rep_cluster_1763	001182__KY595965_00001	-	-	-	-	-	-	Non-mobilizable	CP033212	0	544	CP033212	1351	1387	1426	1482	1556	1631	1750	1906	2086	2322	3347
CP033215	1	10520	37.20532319	-	-	-	-	-	-	-	-	Non-mobilizable	CP033215	0	4194	CP033215	368	378	393	411	438	462	503	540	590	654	920
CP033217	1	109346	33.29705705	-	-	-	-	-	-	-	-	Non-mobilizable	CP033217	0	4195	CP033217	368	378	393	411	438	462	503	540	590	653	919
CP033220	1	163293	59.24320087	rep_cluster_252	001530__CP010865_00002	-	-	-	-	-	-	Non-mobilizable	CP033220	0	7211	CP033220	5002	5128	5256	5441	5666	5951	6311	6820	7534	8642	15554
CP033221	1	237026	53.7734257	-	-	-	-	-	-	-	-	Non-mobilizable	CP033221	0	7208	CP033221	2416	2491	2568	2664	2785	2936	3135	3395	3687	4082	6139
CP033222	1	152906	57.07885891	rep_cluster_508	001881__CP015090_00065	-	-	-	-	-	-	Non-mobilizable	CP033222	0	7209	CP033222	488	499	517	539	571	600	647	689	745	816	1103
CP033223	1	110566	56.53455854	rep_cluster_377	001697__CP016365_00002	-	-	-	-	-	-	Non-mobilizable	CP033223	0	6762	CP033223	5183	5309	5437	5622	5847	6132	6492	7001	7715	8823	15735
CP033224	1	181747	46.67862468	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	-	-	MPF_F	NC_005211_00012,NC_009838_00006,NC_005211_00005,NC_021845_00017,NC_005211_00030	-	-	Non-mobilizable	CP033224	0	920	CP033224	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12373
CP033225	1	6758	46.22669429	rep_cluster_2350	CP035723_00002	-	-	-	-	MOBP,MOB_unknown	KY421937,NC_019986	Mobilizable	CP033225	0	294	CP033225	3261	3357	3457	3599	3768	3982	4262	4648	5125	5798	9520
CP033228	1	191911	62.65508491	rep_cluster_373	001691__NC_002033_00029	MOBF	NC_009426_00149	MPF_F	NC_002033_00089,NC_002033_00119,NC_002033_00118,NC_022235_00011,NC_009426_00174,NC_002033_00111,NC_002033_00109,NC_002033_00108,NC_002033_00107,NC_022235_00024,NC_002033_00103	-	-	Conjugative	CP033228	0	2669	CP033228	624	637	656	682	717	749	800	845	909	997	1311
CP033229	1	59573	61.3482618	rep_cluster_1617	001001__AB244976_00001	MOBP	CP005089_00040	MPF_T	NZ_AGFM01000123_00020,NZ_AGFM01000123_00011,NZ_AGFM01000123_00014,NZ_AGFM01000123_00016,NZ_AGFM01000123_00017	MOBQ	CP010159	Conjugative	CP033229	0	6252	CP033229	2620	2698	2779	2883	3009	3168	3383	3652	3955	4367	6478
CP033232	1	286730	67.02507586	-	-	MOBQ	NC_011758_00193	MPF_I	NC_011758_00218,NC_011758_00217,NC_011758_00190	-	-	Conjugative	CP033232	0	5009	CP033232	547	559	578	601	633	663	712	754	816	894	1190
CP033233	1	65545	65.54123122	-	-	-	-	-	-	-	-	Non-mobilizable	CP033233	0	6396	CP033233	5100	5226	5354	5539	5764	6049	6409	6918	7632	8740	15652
CP033234	1	5277	66.59086602	-	-	-	-	-	-	-	-	Non-mobilizable	CP033234	0	8574	CP033234	617	630	649	674	708	740	791	836	900	988	1302
CP033244	1	8536	33.88003749	rep_cluster_1903,rep_cluster_1259	001339__KY202458_00009,000571__CP015620_00012	-	-	-	-	-	-	Non-mobilizable	CP033244	0	6942	CP033244	2772	2857	2942	3056	3195	3364	3589	3870	4186	4621	6800
CP033251	1	164062	49.28868355	IncHI1B,IncFIB,IncHI1B	000138__CP021336_00001,000095__NZ_CP014273_00094,JX182975	-	-	-	-	-	-	Non-mobilizable	CP033251	0	731	CP033251	3579	3685	3796	3954	4142	4390	4708	5162	5741	6594	12033
CP033252	1	110417	48.4508726	IncFIB	000103__CP010244_00032	-	-	-	-	-	-	Non-mobilizable	CP033252	0	1196	CP033252	2930	3019	3110	3231	3375	3560	3806	4123	4501	5040	7687
CP033253	1	149567	45.64509551	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	-	-	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	-	-	Non-mobilizable	CP033253	0	920	CP033253	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12409
CP033254	1	60381	42.29973005	IncI2	KY693674	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	CP033254	0	1143	CP033254	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7364
CP033256	1	147918	44.97289039	rep_cluster_1088,IncHI2A	000340__KU353730,BX664015	-	-	MPF_F	NC_005211_00030,NC_021845_00017,NC_005211_00012,NC_009838_00006,NC_005211_00005	-	-	Non-mobilizable	CP033256	0	920	CP033256	3646	3754	3865	4024	4214	4462	4780	5237	5817	6694	12294
CP033317	1	211626	66.65012806	rep_cluster_771	002251__CP007798_00080	-	-	-	-	-	-	Non-mobilizable	CP033317	0	6366	CP033317	297	305	318	334	356	377	412	445	487	545	798
CP033323	1	263311	66.80807106	rep_cluster_771	002251__CP007798_00080	-	-	-	-	-	-	Non-mobilizable	CP033323	0	6366	CP033323	297	305	318	334	356	377	412	445	487	545	799
CP033339	1	104123	50.47011707	-	-	MOBP	WP_000991408	MPF_I	NZ_CM001473_00091	MOBP	L05392	Conjugative	CP033339	0	1050	CP033339	3789	3900	4012	4175	4372	4629	4957	5431	6061	7024	13317
CP033341	1	59261	42.11032551	IncI2	AP002527	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	CP033341	0	1143	CP033341	2886	2974	3063	3181	3322	3503	3745	4048	4387	4856	7226
CP033347	1	297348	46.69276403	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207	MOBH	NC_004966	Conjugative	CP033347	0	920	CP033347	3645	3753	3864	4023	4213	4461	4779	5236	5816	6693	12293
CP033349	1	33309	41.8505509	IncX4	000224__NC_022105_00002	MOBP	NC_013718_00057	MPF_T	NC_021079_00038,NC_013718_00045,NC_013718_00044,NC_013718_00041	-	-	Conjugative	CP033349	0	1146	CP033349	2986	3076	3169	3291	3439	3627	3879	4203	4590	5145	7919
CP033351	1	210674	45.23956445	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00207,NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200	MOBH	NC_004966	Conjugative	CP033351	0	920	CP033351	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12395
CP033353	1	255327	47.88721913	IncQ1,IncN,IncHI2A,rep_cluster_1088	000195__NC_013728_00014,000155__CP018649,BX664015,000340__KU353730	-	-	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030	-	-	Non-mobilizable	CP033353	0	920	CP033353	3646	3755	3866	4025	4215	4463	4782	5239	5820	6698	12365
CP033354	1	41696	45.36646201	rep_cluster_2175	CP033354_00003	MOBP	NC_022650_00002	MPF_T	NC_023907_00079,NC_023907_00045,NC_023907_00043	-	-	Conjugative	CP033354	0	1230	CP033354	2912	3001	3090	3209	3352	3536	3780	4088	4435	4922	7469
CP033355	1	61841	42.4362478	IncI2	KY693674	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	CP033355	0	1143	CP033355	2886	2974	3063	3181	3322	3503	3745	4048	4387	4869	7349
CP033373	1	251760	50.27724817	-	-	MOBT	CP033373_00087	-	-	-	-	Mobilizable	CP033373	0	7150	CP033373	4958	5084	5212	5397	5622	5907	6267	6776	7490	8598	15510
CP033374	1	32407	51.38396026	-	-	-	-	-	-	-	-	Non-mobilizable	CP033374	0	8575	CP033374	6228	6354	6482	6667	6892	7177	7537	8046	8760	9868	16780
CP033375	1	27672	40.70901995	rep_cluster_1610	000994__CP006016_00010	-	-	-	-	-	-	Non-mobilizable	CP033375	0	7148	CP033375	4145	4265	4390	4564	4779	5054	5399	5886	6556	7603	14349
CP033377	1	49643	31.50695969	-	-	-	-	-	-	-	-	Non-mobilizable	CP033377	0	2610	CP033377	1337	1371	1409	1464	1538	1610	1727	1882	2061	2295	3245
CP033379	1	167170	50.4755638	IncN,IncX1,IncHI1B	000155__CP018649,000215__KC853434_00019,000138__CP021336_00001	MOBH	CP040383_00143	-	-	-	-	Mobilizable	CP033379	0	730	CP033379	3578	3684	3795	3953	4141	4389	4707	5161	5739	6590	12024
CP033380	1	13911	57.84630868	-	-	-	-	-	-	-	-	Non-mobilizable	CP033380	0	1160	CP033380	73	78	85	93	104	113	127	142	153	169	266
CP033392	1	11904	56.47681452	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP033392	0	1371	CP033392	3231	3326	3424	3564	3730	3938	4211	4589	5055	5718	9291
CP033393	1	5596	51.14367405	rep_cluster_2370	EU580135_00003	MOBP	NC_009794_00003	-	-	MOBP	NC_003065	Mobilizable	CP033393	0	1754	CP033393	3283	3379	3481	3624	3796	4017	4303	4691	5177	5863	9634
CP033394	1	142207	53.20764801	IncN,IncFII,IncFIA	000155__CP018649,JN232517,MH263653_00001	MOBF,MOBF	NC_017627_00068,NC_015599_00019	MPF_T	08-5333_00200,NC_008460_00107,NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP016498	Conjugative	CP033394	0	2887	CP033394	3397	3500	3609	3763	3944	4179	4484	4905	5421	6145	10277
CP033395	1	55373	55.05932494	IncR	000204__CP008701_00115	MOBF	NC_017627_00068	MPF_Unknown	08-5333_00200	-	-	Conjugative	CP033395	0	2301	CP033395	3476	3581	3692	3848	4033	4278	4591	5041	5607	6411	11306
CP033397	1	4097	46.69270198	rep_cluster_2358	CP000974_00005	-	-	-	-	MOBP	NC_019136	Mobilizable	CP033397	0	1623	CP033397	3330	3429	3537	3686	3863	4093	4390	4800	5302	6003	9899
CP033398	1	2088	47.27011494	Col(BS512)	NC_010656	-	-	-	-	-	-	Non-mobilizable	CP033398	0	459	CP033398	2943	3033	3124	3245	3391	3578	3828	4147	4528	5070	7784
CP033400	1	91652	50.95360712	IncFIB,IncQ1,IncFIA,IncFIA	000095__NZ_CP014273_00094,000195__NC_013728_00014,000136__AP014877_00014,000094__NZ_CP015070_00117	-	-	-	-	-	-	Non-mobilizable	CP033400	0	764	CP033400	3446	3549	3659	3813	3997	4235	4543	4966	5497	6252	10773
