GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_90	clust_91	clust_92	clust_93	clust_94	clust_95	clust_96	clust_97	clust_98	clust_99	clust_100
CP034097	1	8493	33.30978453	rep_cluster_1233	000539__KY704308_00001	-	-	-	-	-	-	Non-mobilizable	CP034097	0	5262	CP034097	1202	1260	1323	1401	1496	1608	1719	1878	2036	2229	3385
CP034100	1	29243	40.8029272	rep_cluster_1610	000994__CP006016_00010	-	-	-	-	-	-	Non-mobilizable	CP034100	0	7148	CP034100	1822	1908	2001	2112	2245	2419	2594	2833	3125	3474	5472
CP034112	1	46728	29.76587913	-	-	MOBP	CP034112_00034	-	-	-	-	Mobilizable	CP034112	0	7147	CP034112	5103	5221	5357	5544	5763	6065	6417	6928	7680	8784	15372
CP034113	1	36008	28.31315263	rep_cluster_1442,rep_cluster_2215,rep_cluster_1118	000784__NC_007171_00001,AE015934,000379__NC_013452_00003	MOBV	NC_010262_00002	-	-	-	-	Mobilizable	CP034113	0	4853	CP034113	1993	2083	2183	2303	2445	2631	2829	3110	3452	3865	6262
CP034114	1	11218	29.62203601	rep_cluster_1448	000789__CP022251_00007	MOBV	CP034114_00004	-	-	-	-	Mobilizable	CP034114	0	6302	CP034114	1239	1300	1364	1442	1539	1653	1766	1926	2088	2285	3463
CP034116	1	23943	27.17704548	rep_cluster_2215,rep_cluster_1442	AE015934,000784__NC_007171_00001	-	-	-	-	-	-	Non-mobilizable	CP034116	0	4853	CP034116	1993	2083	2183	2303	2445	2631	2829	3110	3452	3865	6263
CP034117	1	23348	29.01747473	rep_cluster_1448,rep_cluster_1439	000789__CP022251_00007,000779__HG813244_00001	MOBV	CP034114_00004	-	-	-	-	Mobilizable	CP034117	0	6302	CP034117	1239	1300	1364	1442	1539	1653	1766	1926	2088	2284	3462
CP034119	1	44983	53.55356468	-	-	-	-	-	-	-	-	Non-mobilizable	CP034119	0	7145	CP034119	6286	6404	6540	6727	6946	7248	7600	8111	8863	9967	16555
CP034124	1	200216	50.19628801	IncFIB,IncHI1B	000107__CP014778_00094,JN420336	-	-	-	-	-	-	Non-mobilizable	CP034124	0	4071	CP034124	3189	3305	3436	3618	3823	4110	4447	4928	5627	6644	12703
CP034125	1	109179	54.2705099	IncFIA,IncU,IncR,IncFII	MH263653_00001,000210__KF623109_00045,000204__CP008701_00115,JN232517	-	-	MPF_F	NC_014312_00116	-	-	Non-mobilizable	CP034125	0	2303	CP034125	2644	2751	2869	3022	3198	3443	3722	4115	4648	5392	9846
CP034126	1	85665	54.04540944	IncFII	000119__MF133496_00001	MOBP	NC_021198_00256	MPF_I	NC_021198_00249,NC_021198_00243,NC_021198_00240,NC_021198_00239,NC_021198_00238,NC_021198_00236,NC_021198_00235,NC_021198_00234,NC_021198_00230	-	-	Conjugative	CP034126	0	5884	CP034126	2565	2672	2790	2941	3113	3349	3617	3992	4478	5144	9123
CP034127	1	5596	51.14367405	rep_cluster_2370	EU580135_00003	MOBP	NC_009794_00003	-	-	MOBP	NZ_CP008718	Mobilizable	CP034127	0	1754	CP034127	1504	1579	1661	1758	1872	2010	2149	2341	2555	2812	4363
CP034130	1	218935	50.71505241	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP034130	0	804	CP034130	2521	2627	2744	2891	3062	3294	3557	3920	4386	4998	8604
CP034131	1	136368	52.90317377	rep_cluster_1418,IncFII	000759__NC_013950_00034,000124__KP125893_00142	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP034131	0	2339	CP034131	3360	3477	3612	3796	4012	4311	4660	5161	5899	6971	13364
CP034132	1	81935	51.60920242	rep_cluster_2183,IncR,IncFII	CP017721_00179,000204__CP008701_00115,CP000966	MOBF	CP026151_00010	MPF_T	NC_021502_00150	-	-	Conjugative	CP034132	0	5846	CP034132	3066	3178	3308	3483	3684	3966	4300	4769	5441	6418	12277
CP034133	1	52372	47.52730467	IncX3	000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_017624_00009,NC_019083_00030,NC_019157_00030,NC_019157_00029,NC_023277_00163	-	-	Conjugative	CP034133	0	1087	CP034133	2406	2510	2625	2765	2932	3152	3404	3751	4192	4764	8091
CP034134	1	6927	50.71459506	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP034134	0	1703	CP034134	1601	1676	1760	1859	1978	2126	2277	2483	2718	3002	4649
CP034135	1	3733	44.60219662	ColRNAI_rep_cluster_1987	000020__CP023920	-	-	-	-	-	-	Non-mobilizable	CP034135	0	1670	CP034135	667	693	729	768	807	858	906	974	1041	1122	1673
CP034137	1	150833	52.73580715	rep_cluster_1418,IncFII	000759__NC_013950_00034,000124__KP125893_00142	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP034137	0	2339	CP034137	3360	3477	3612	3796	4012	4311	4660	5161	5899	6971	13363
CP034138	1	218944	50.71433791	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP034138	0	804	CP034138	2521	2627	2744	2891	3062	3294	3557	3920	4386	4998	8605
CP034139	1	6924	50.70768342	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP034139	0	1703	CP034139	1601	1676	1760	1859	1978	2126	2277	2483	2718	3002	4650
CP034140	1	84121	52.49105455	rep_cluster_2183,IncR,IncFII	CP017721_00179,000204__CP008701_00115,CP000966	MOBF	NC_021231_00058	MPF_T	NC_021502_00150	-	-	Conjugative	CP034140	0	5846	CP034140	3066	3178	3308	3483	3684	3966	4300	4769	5441	6418	12276
CP034143	1	121223	52.63027643	rep_cluster_255	001534__NC_008739_00056	MOBH	NC_008739_00059	MPF_G	NC_008739_00049,NC_008739_00043,NC_008739_00035,NC_008739_00032,NC_008739_00031,NC_008739_00029,NC_008739_00028	-	-	Conjugative	CP034143	0	5413	CP034143	2807	2916	3036	3196	3383	3638	3928	4356	4963	5847	11086
CP034144	1	31324	52.5347976	-	-	-	-	-	-	-	-	Non-mobilizable	CP034144	0	7143	CP034144	5775	5893	6029	6216	6435	6737	7089	7600	8352	9456	16044
CP034150	1	179590	52.97232585	rep_cluster_807	002288__NZ_CM003470_00143	-	-	-	-	-	-	Non-mobilizable	CP034150	0	4652	CP034150	2341	2443	2557	2694	2857	3072	3315	3658	4090	4648	7787
CP034151	1	66484	50.40912099	rep_cluster_1441	000782__CP016891_00080	-	-	-	-	-	-	Non-mobilizable	CP034151	0	7140	CP034151	3602	3720	3856	4043	4262	4564	4916	5427	6179	7283	13871
CP034153	1	106843	62.18470092	rep_cluster_1311	000630__CP003762_00110	MOBF	CP034153_00063	-	-	-	-	Mobilizable	CP034153	0	2678	CP034153	3647	3765	3901	4088	4307	4609	4961	5472	6224	7328	13916
CP034154	1	216017	60.83410102	-	-	-	-	-	-	-	-	Non-mobilizable	CP034154	0	7137	CP034154	4331	4449	4585	4772	4991	5293	5645	6156	6908	8012	14600
CP034155	1	28127	62.72976144	rep_cluster_1626	001016__AP008933_00001	-	-	-	-	-	-	Non-mobilizable	CP034155	0	5401	CP034155	5264	5382	5518	5705	5924	6226	6578	7089	7841	8945	15533
CP034163	1	95683	47.31038952	IncHI1B	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP034163	0	1181	CP034163	1743	1827	1918	2029	2158	2326	2497	2728	3008	3343	5228
CP034164	1	96264	47.37908252	IncHI1B	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP034164	0	1181	CP034164	1743	1827	1918	2029	2158	2326	2497	2727	3007	3341	5226
CP034165	1	63807	44.96528594	rep_cluster_488	001852__AP017612_00001	-	-	-	-	-	-	Non-mobilizable	CP034165	0	1205	CP034165	1680	1760	1849	1956	2082	2246	2407	2623	2876	3175	4926
CP034167	1	136645	45.17838194	IncFIB,IncFIC,IncFIA	CP025678_00009,AP001918,CP030786_00062	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_018966_00040,NC_010719_00097,NC_010719_00096,08-5333_00200	-	-	Conjugative	CP034167	0	2363	CP034167	2619	2726	2844	2997	3170	3412	3685	4071	4584	5299	9512
CP034168	1	87704	35.54227857	Inc18	AB290882	MOBP	CP034168_00028	-	-	-	-	Mobilizable	CP034168	0	2144	CP034168	1417	1490	1565	1653	1761	1889	2019	2197	2391	2623	4055
CP034172	1	30432	31.51945321	-	-	MOBB	CP034172_00021	-	-	-	-	Mobilizable	CP034172	0	8585	CP034172	5913	6031	6167	6354	6573	6875	7227	7738	8490	9594	16182
CP034178	1	81814	49.98655487	IncFII	000114__CP015527	MOBF	NC_019125_00139	MPF_F	NC_021817_00013,NC_019125_00135,NC_021871_00015,NC_021817_00020,NC_021817_00021,NC_021817_00023,NC_021871_00022,NZ_AGTD01000004_00094,NC_019342_00058,NZ_AGTD01000004_00091,NC_019342_00064	MOBF	NZ_AFDA02000006	Conjugative	CP034178	0	23	CP034178	2571	2678	2796	2948	3120	3356	3624	3999	4492	5160	9154
CP034180	1	15203	68.70354535	-	-	MOBF	NC_010394_00018	-	-	-	-	Mobilizable	CP034180	0	5196	CP034180	2428	2533	2648	2788	2956	3182	3435	3783	4228	4813	8211
CP034187	1	164279	57.77488297	-	-	-	-	-	-	-	-	Non-mobilizable	CP034187	0	5289	CP034187	3569	3687	3823	4010	4229	4531	4883	5394	6146	7250	13838
CP034188	1	63735	60.15689966	-	-	-	-	-	-	-	-	Non-mobilizable	CP034188	0	7134	CP034188	4518	4636	4772	4959	5178	5480	5832	6343	7095	8199	14787
CP034189	1	36543	58.1315163	-	-	-	-	-	-	-	-	Non-mobilizable	CP034189	0	8586	CP034189	5412	5530	5666	5853	6072	6374	6726	7237	7989	9093	15681
CP034201	1	372826	47.25582443	IncFIB,rep_cluster_1254,IncHI1B	CP024497_00001,000562__KT346360_00001,JN420336	MOBH	NC_016980_00239	MPF_F	NC_016980_00240,NC_018107_00101,NC_016980_00110,NC_016980_00109,NC_016980_00099,NC_018107_00235	-	-	Conjugative	CP034201	0	4069	CP034201	2557	2664	2782	2931	3103	3339	3607	3982	4467	5131	9082
CP034202	1	72057	50.61826054	-	-	MOBP	NC_004464_00056	MPF_I	NC_004464_00073,NC_005246_00069,NC_019154_00069,NC_004464_00068,NC_004464_00066,NC_019344_00078,NC_019063_00094,NC_005246_00057,NC_004464_00105	-	-	Conjugative	CP034202	0	1067	CP034202	1982	2072	2172	2292	2432	2618	2814	3091	3423	3818	6125
CP034226	1	7541	40.88317199	-	-	-	-	-	-	-	-	Non-mobilizable	CP034226	0	8587	CP034226	5077	5195	5331	5518	5737	6039	6391	6902	7654	8758	15346
CP034227	1	4743	36.83322791	-	-	MOBQ	CP034227_00002	-	-	-	-	Mobilizable	CP034227	0	7132	CP034227	6719	6837	6973	7160	7379	7681	8033	8544	9296	10400	16988
CP034228	1	3690	38.21138211	-	-	-	-	-	-	-	-	Non-mobilizable	CP034228	0	7130	CP034228	6072	6190	6326	6513	6732	7034	7386	7897	8649	9753	16341
CP034229	1	2676	38.97608371	-	-	-	-	-	-	-	-	Non-mobilizable	CP034229	0	7131	CP034229	6297	6415	6551	6738	6957	7259	7611	8122	8874	9978	16566
CP034238	1	285684	37.27335098	-	-	MOBH	CP034238_00119	-	-	-	-	Mobilizable	CP034238	0	7129	CP034238	4363	4481	4617	4804	5023	5325	5677	6188	6940	8044	14632
CP034239	1	31858	37.31244899	rep_cluster_1462	000801__NC_006842_00018	-	-	-	-	-	-	Non-mobilizable	CP034239	0	6407	CP034239	2289	2388	2501	2632	2791	3001	3234	3562	3976	4496	7458
CP034251	1	188966	50.47257179	IncI-gamma/K1	MF344576	MOBP	NC_019097	MPF_I	NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056	MOBP	JN253636	Conjugative	CP034251	0	8	CP034251	2699	2806	2924	3078	3257	3506	3792	4205	4770	5581	10459
CP034252	1	96517	49.66586197	IncI-gamma/K1	MF344576	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	JN253636	Conjugative	CP034252	0	8	CP034252	2699	2806	2924	3078	3257	3506	3792	4205	4770	5581	10460
CP034277	1	7076	41.18145845	ColE10	X01654	MOBQ	CP009870_00005	-	-	-	-	Mobilizable	CP034277	0	1270	CP034277	1285	1352	1419	1499	1599	1716	1837	2000	2171	2371	3622
CP034278	1	5223	49.47348267	Col(Ye4449)	FJ696405	MOBP	NC_019223_00002	-	-	-	-	Mobilizable	CP034278	0	367	CP034278	1049	1093	1145	1211	1281	1358	1442	1559	1690	1854	2874
CP034282	1	193222	52.00960553	IncFIB,IncFII	000107__CP014778_00094,000124__KP125893_00142	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_011281_00082,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP034282	0	814	CP034282	2517	2623	2740	2887	3058	3290	3553	3915	4380	4986	8554
CP034283	1	63589	51.21955055	IncL/M	JN626286	MOBP	NC_004464_00056	MPF_I	NC_004464_00105,NC_005246_00057,NC_019063_00094,NC_019344_00078,NC_004464_00066,NC_004464_00068,NC_019154_00069,NC_005246_00069,NC_004464_00073	-	-	Conjugative	CP034283	0	1068	CP034283	1982	2072	2172	2292	2432	2618	2814	3091	3423	3819	6156
CP034312	1	2658	36.71933785	rep_cluster_60	002037__HM125987_00001	-	-	-	-	-	-	Non-mobilizable	CP034312	0	4729	CP034312	1263	1328	1394	1474	1572	1689	1809	1971	2137	2334	3546
CP034313	1	10013	36.06311795	-	-	-	-	-	-	-	-	Non-mobilizable	CP034313	0	2259	CP034313	795	825	868	912	957	1018	1075	1148	1225	1319	2024
CP034324	1	159467	53.78542269	IncR,IncU,IncFIA	000204__CP008701_00115,000210__KF623109_00045,MH263653_00001	MOBF	MF535908_00027	MPF_F	08-5333_00200,NC_008460_00107,NC_014615_00033,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	-	-	Conjugative	CP034324	0	2302	CP034324	2860	2969	3092	3256	3445	3707	4006	4442	5067	5972	11428
CP034325	1	156910	52.38289465	IncL/M,rep_cluster_1418,rep_cluster_2183,IncFII,IncQ1	U27345,000759__NC_013950_00034,CP033468_00001,000129__CP018340,000195__NC_013728_00014	MOBP	NC_004464_00056	MPF_I	NC_004464_00105,NC_004464_00073,NC_005246_00069,NC_019154_00069,NC_004464_00068,NC_004464_00066,NC_019344_00078,NC_019063_00094,NC_005246_00057	-	-	Conjugative	CP034325	0	1070	CP034325	2535	2641	2758	2905	3076	3308	3572	3937	4406	5030	8673
CP034326	1	253705	51.68128338	IncFIB,rep_cluster_2392,IncFII	000107__CP014778_00094,CP045830_00002,CP000966	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_011281_00082,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP034326	0	811	CP034326	2042	2135	2239	2361	2504	2695	2900	3190	3545	3970	6486
CP034329	1	139232	61.83923236	rep_cluster_613	002061__CP022420_00034	MOBP	CP034329_00074	-	-	-	-	Mobilizable	CP034329	0	6690	CP034329	4000	4118	4254	4441	4660	4962	5314	5825	6577	7681	14269
CP034330	1	29404	64.90953612	-	-	-	-	-	-	-	-	Non-mobilizable	CP034330	0	8588	CP034330	3782	3900	4036	4223	4442	4744	5096	5607	6359	7463	14051
CP034331	1	21457	61.0616582	-	-	MOBQ	CP034331_00017	-	-	-	-	Mobilizable	CP034331	0	5308	CP034331	5806	5924	6060	6247	6466	6768	7120	7631	8383	9487	16075
CP034332	1	8217	53.65705245	-	-	MOBQ	CP034332_00001	-	-	-	-	Mobilizable	CP034332	0	6680	CP034332	5660	5778	5914	6101	6320	6622	6974	7485	8237	9341	15929
CP034339	1	3733	44.65577284	ColRNAI_rep_cluster_1987	000020__CP023920	-	-	-	-	-	-	Non-mobilizable	CP034339	0	1670	CP034339	667	693	729	768	807	858	906	974	1041	1122	1674
CP034352	1	313480	74.49406661	-	-	-	-	-	-	-	-	Non-mobilizable	CP034352	0	6249	CP034352	3236	3352	3484	3666	3875	4166	4505	4988	5697	6734	12911
CP034355	1	130306	57.6519884	rep_cluster_339	001653__CP011370	MOBQ	CP011370_00135	MPF_I	NC_018746_00101,NC_018746_00102,NC_018746_00118,NC_018746_00030	-	-	Conjugative	CP034355	0	3901	CP034355	2773	2881	3001	3158	3343	3597	3885	4308	4909	5784	10965
CP034356	1	126109	63.36819735	rep_cluster_647	002102__AP017658_00105	MOBP	CP034356_00070	MPF_T	NC_015595_00082,NC_015595_00083,NC_015974_00110	-	-	Conjugative	CP034356	0	3204	CP034356	3195	3311	3442	3624	3829	4117	4454	4935	5638	6657	12725
CP034364	1	25471	46.73550312	rep_cluster_2358	CP000974_00005	-	-	-	-	-	-	Non-mobilizable	CP034364	0	1812	CP034364	6729	6847	6983	7170	7389	7691	8043	8554	9306	10410	16998
CP034365	1	29467	42.67146299	IncX2	000219__NC_005923_00001	MOBP	NC_019047_00022	MPF_T	NC_023277_00163,NC_019047_00030,NC_019047_00031,NC_019047_00032,NC_019047_00035	-	-	Conjugative	CP034365	0	964	CP034365	2090	2186	2292	2415	2560	2752	2963	3262	3621	4060	6650
CP034366	1	96304	49.94808108	rep_cluster_2159	CP034366_00042	-	-	-	-	-	-	Non-mobilizable	CP034366	0	8589	CP034366	4918	5036	5172	5359	5578	5880	6232	6743	7495	8599	15187
CP034390	1	257270	46.8554437	IncHI2A,rep_cluster_1088	BX664015,000340__KU353730	MOBH	NC_012555_00231	MPF_F	NC_005211_00005,NC_009838_00006,NC_005211_00012,NC_021845_00017,NC_005211_00030,NC_005211_00200,NC_005211_00207	MOBH	NC_004966	Conjugative	CP034390	0	920	CP034390	1768	1853	1946	2057	2187	2356	2529	2763	3047	3387	5311
CP034391	1	3191	35.19272955	-	-	-	-	-	-	-	-	Non-mobilizable	CP034391	0	8590	CP034391	6631	6749	6885	7072	7291	7593	7945	8456	9208	10312	16900
CP034394	1	42977	62.27749727	-	-	-	-	-	-	-	-	Non-mobilizable	CP034394	0	7126	CP034394	5542	5660	5796	5983	6202	6504	6856	7367	8119	9223	15811
CP034396	1	134635	50.8404204	IncQ1,IncFIA,IncFII,IncFIA,IncFIB	000195__NC_013728_00014,MK878891_00042,000121__CP024805,000094__NZ_CP015070_00117,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_008460_00107,NC_010719_00097,NC_019094_00068,NC_008460_00097,NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	MOBF	NZ_CM001473	Conjugative	CP034396	0	764	CP034396	2682	2789	2907	3061	3240	3487	3772	4180	4731	5508	10235
CP034397	1	93642	49.21936738	IncC	000092__CP025470	MOBH	CP042646_00122	MPF_F	NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00167	MOBH	AB040037	Conjugative	CP034397	0	930	CP034397	3006	3117	3246	3419	3619	3898	4222	4684	5347	6312	12092
CP034398	1	41185	50.80733277	IncN	000152__NZ_CP011646_00085	MOBF	NC_015872_00034	MPF_T	NC_015872_00033,NC_015872_00005,NC_015872_00006,NC_015872_00007,NC_015872_00010,NC_015872_00011	-	-	Conjugative	CP034398	0	1064	CP034398	1876	1963	2056	2167	2304	2483	2668	2920	3225	3582	5648
CP034400	1	61553	42.44797167	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	CP034400	0	1143	CP034400	2548	2655	2773	2920	3091	3325	3593	3961	4435	5079	8801
CP034402	1	92446	49.28498799	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_016974_00085,NC_012885_00083,NC_014170_00023,NC_009140_00071	MOBH	AB040037	Conjugative	CP034402	0	930	CP034402	2779	2887	3007	3164	3349	3603	3891	4314	4916	5791	11001
CP034403	1	41191	50.79507659	IncN	000152__NZ_CP011646_00085	MOBF	NC_015872_00034	MPF_T	NC_015872_00011,NC_015872_00010,NC_015872_00007,NC_015872_00006,NC_015872_00005,NC_015872_00033	-	-	Conjugative	CP034403	0	1064	CP034403	1876	1963	2056	2167	2304	2483	2668	2920	3225	3582	5650
CP034405	1	61684	42.44536671	IncI2	AP017614	MOBP	MN232180_00018	MPF_T	NC_020270_00058,NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019039_00065	-	-	Conjugative	CP034405	0	1143	CP034405	2548	2655	2773	2920	3091	3325	3593	3961	4435	5079	8842
CP034406	1	300327	46.55325695	IncFIB,IncHI1B,rep_cluster_1254	CP024497_00001,JN420336,000562__KT346360_00001	MOBH	NC_016980_00239	MPF_F	NC_018107_00101,NC_016980_00240,NC_023911_00309,NC_018107_00235,NC_018107_00227,NC_016980_00109,NC_016980_00110	-	-	Conjugative	CP034406	0	4070	CP034406	2783	2891	3011	3169	3355	3609	3897	4321	4925	5805	11030
CP034407	1	103210	50.98827633	IncFIB	000107__CP014778_00094	MOBF	MF156708_00148	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021654_00004,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_023905_00125,NC_021502_00150	-	-	Conjugative	CP034407	0	2321	CP034407	3247	3363	3495	3677	3887	4181	4522	5007	5720	6761	12950
CP034471	1	211326	51.91363107	rep_cluster_807	002288__NZ_CM003470_00143	-	-	-	-	-	-	Non-mobilizable	CP034471	0	4652	CP034471	2341	2443	2557	2694	2857	3072	3315	3658	4090	4649	7788
CP034472	1	203713	50.6914139	rep_cluster_1441	000782__CP016891_00080	MOBF	CP032704_00049	-	-	-	-	Mobilizable	CP034472	0	4645	CP034472	3986	4104	4240	4427	4646	4948	5300	5811	6563	7667	14255
CP034473	1	82291	56.49949569	rep_cluster_1203	000493__NC_014842_00103	MOBF	CP034473_00087	MPF_F	NC_014839_00436,NC_014839_00428,NC_014305_00151,NC_014305_00148,NC_014842_00080,NC_014839_00420,NC_014842_00072,NC_014842_00070	-	-	Conjugative	CP034473	0	3660	CP034473	3169	3285	3416	3597	3800	4087	4423	4900	5594	6602	12600
CP034538	1	151061	55.69736729	IncP	000163__NC_011838_00078	-	-	MPF_F	NC_014124_00060,NC_014124_00054,NC_004444_00162,NC_014124_00052,NC_014124_00051,NC_014124_00046	-	-	Non-mobilizable	CP034538	0	4307	CP034538	3182	3298	3429	3610	3814	4101	4437	4916	5615	6628	12653
CP034542	1	101434	44.8685845	-	-	-	-	-	-	-	-	Non-mobilizable	CP034542	0	7124	CP034542	5723	5841	5977	6164	6383	6685	7037	7548	8300	9404	15992
CP034552	1	15128	38.05526177	-	-	-	-	-	-	-	-	Non-mobilizable	CP034552	0	5704	CP034552	2507	2612	2728	2875	3046	3277	3538	3897	4360	4963	8517
CP034557	1	3849	46.47960509	rep_cluster_2324	CP014779_00007	-	-	-	-	-	-	Non-mobilizable	CP034557	0	1418	CP034557	642	667	702	737	773	823	869	934	997	1070	1604
CP034559	1	121060	59.00462581	rep_cluster_283	001575__FR820586_00001	MOBP	NC_004632_00034	MPF_I	NC_004633_00050,NC_004632_00055,NC_004632_00056,NC_004633_00060,NC_004632_00059,NC_004632_00060,NC_004632_00061,NC_004633_00070,NC_004633_00077	-	-	Conjugative	CP034559	0	3718	CP034559	2814	2923	3044	3204	3391	3647	3938	4366	4974	5860	11116
CP034560	1	89632	55.90191003	rep_cluster_283	001569__KY362366_00001	MOBP	NC_004632_00034	MPF_I	NC_004632_00061,NC_004633_00070,NC_004633_00077,NC_004633_00050,NC_004632_00055,NC_004632_00056,NC_004633_00060,NC_004632_00059,NC_004632_00060	-	-	Conjugative	CP034560	0	3714	CP034560	2933	3043	3170	3337	3532	3799	4111	4563	5203	6136	11745
CP034561	1	128340	55.23219573	rep_cluster_283	001568__NC_004632_00001	MOBP	NC_004632_00034	MPF_I	NC_004633_00077,NC_004633_00070,NC_004632_00061,NC_004632_00060,NC_004632_00059,NC_004633_00060,NC_004632_00056,NC_004632_00055,NC_004633_00050	-	-	Conjugative	CP034561	0	3710	CP034561	2967	3077	3206	3376	3575	3847	4164	4622	5276	6228	11915
CP034564	1	60977	29.44060875	-	-	-	-	-	-	-	-	Non-mobilizable	CP034564	0	8591	CP034564	5286	5404	5540	5727	5946	6248	6600	7111	7863	8967	15555
CP034567	1	66230	45.00528461	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP034567	0	5869	CP034567	2928	3038	3165	3331	3526	3791	4100	4550	5188	6118	11715
CP034568	1	94438	44.44820941	rep_cluster_557	001953__CP013250_00105	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP034568	0	7120	CP034568	2930	3040	3167	3334	3529	3794	4104	4554	5193	6123	11731
CP034571	1	68717	46.13414439	rep_cluster_1486	000825__CP009849_00015	MOBC	CP013250_00065	-	-	-	-	Mobilizable	CP034571	0	5866	CP034571	2739	2846	2964	3120	3301	3553	3840	4258	4850	5713	10752
CP034572	1	7809	31.82225637	rep_cluster_556	001948__CP012651	-	-	-	-	MOBP	NC_002524	Mobilizable	CP034572	0	2234	CP034572	1101	1152	1210	1282	1366	1461	1563	1703	1849	2027	3096
CP034573	1	62882	36.14229827	rep_cluster_556,rep_cluster_570,rep_cluster_656	AL592102,001969__NC_019436_00001,002110__KM007160_00048	MOB_Unknown,MOBP	JQ821353,NC_019350_00002	-	-	MOBQ	CP007015	Mobilizable	CP034573	0	4086	CP034573	1723	1807	1898	2008	2137	2304	2470	2695	2965	3286	5131
CP034574	1	39604	33.2996667	rep_cluster_656,rep_cluster_570	002110__KM007160_00048,001971__CP016721_00001	MOB_Unknown,MOBP	JQ821353,NC_019350_00002	-	-	MOBQ	CP007015	Mobilizable	CP034574	0	4088	CP034574	1721	1805	1896	2006	2135	2302	2467	2692	2962	3283	5123
