GenomeID	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster	GenomeID	clust_0.1	clust_0.09	clust_0.08	clust_0.07	clust_0.06	clust_0.05	clust_0.04	clust_0.03	clust_0.02	clust_0.01	clust_0
CP036188	1	251327	52.26736483	IncFIB,IncFII,rep_cluster_2183	000107__CP014778_00094,000128__CP023916,CP017721_00179	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	CP036188	0	821	CP036188	2264	2518	2787	3127	3568	4168	4898	5723	6834	8468	14365
CP036189	1	9341	44.43849695	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP036189	0	1534	CP036189	2264	2518	2787	3127	3568	4154	4758	5401	6138	7013	10306
CP036191	1	216586	49.44456244	IncFIB	000107__CP014778_00094	-	-	-	-	-	-	Non-mobilizable	CP036191	0	4071	CP036191	2264	2518	2787	3127	3568	4168	4898	5675	6546	7617	11713
CP036192	1	165052	51.39107675	IncC	000092__CP025470	MOBH	NC_012885_00072	MPF_F	NC_012885_00167,NC_009140_00071,NC_014170_00023,NC_012885_00083,NC_016974_00085,NC_012885_00088,NC_012885_00091,NC_023291_00077	MOBH	AB040037	Conjugative	CP036192	0	930	CP036192	2264	2518	2787	3127	3568	4168	4898	5723	6804	8286	13736
CP036193	1	164195	52.56615609	rep_cluster_2183,IncFIB,IncFII	CP017721_00179,000097__NC_025166_00051,000128__CP023916	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_014312_00141,NC_021502_00150	-	-	Conjugative	CP036193	0	2305	CP036193	2264	2518	2787	3127	3568	4168	4898	5723	6834	8448	14307
CP036195	1	67237	44.64059967	IncX3	000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_023277_00163,NC_019157_00029,NC_019157_00030,NC_019083_00030,NC_017624_00009	-	-	Conjugative	CP036195	0	1087	CP036195	2264	2518	2787	3127	3568	4168	4898	5723	6684	7859	12331
CP036196	1	9729	53.21204646	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP036196	0	1374	CP036196	2264	2518	2787	3127	3568	4159	4770	5416	6156	7034	10351
CP036197	1	6140	52.14983713	rep_cluster_1195	000483__CP010949_00006	MOBP	NC_019160_00002	-	-	-	-	Mobilizable	CP036197	0	3774	CP036197	2264	2518	2787	3127	3568	4121	4692	5305	6014	6863	10032
CP036198	1	3630	55.04132231	rep_cluster_2373	LT985313_00005	MOBP	NC_016979_00005	-	-	MOBP	CP018941	Mobilizable	CP036198	0	1776	CP036198	2264	2518	2787	3127	3568	4168	4797	5450	6198	7084	10452
CP036203	1	93880	49.7337026	IncI-gamma/K1	CP003290	MOBP	NC_019097	MPF_I	NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085	MOBP	JN253636	Conjugative	CP036203	0	13	CP036203	2264	2518	2787	3127	3568	4168	4898	5723	6801	8261	13599
CP036204	1	65959	49.17297109	IncFIB	000107__CP014778_00094	MOBH	CP030285_00102	-	-	-	-	Mobilizable	CP036204	0	732	CP036204	2264	2518	2787	3127	3568	4168	4896	5598	6402	7389	11256
CP036205	1	51321	47.26914908	IncX3	000221__NC_025130_00012	MOBP	NC_020552_00059	MPF_T	NC_017624_00009,NC_019083_00030,NC_019157_00030,NC_019157_00029,NC_023277_00163	-	-	Conjugative	CP036205	0	1087	CP036205	2264	2518	2787	3127	3568	4168	4898	5723	6684	7854	12290
CP036207	1	4149	51.36177392	rep_cluster_1778	001211__AP017616_00002	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_013327,NC_009791	Mobilizable	CP036207	0	1927	CP036207	2264	2518	2787	3127	3568	4122	4693	5307	6023	6877	10082
CP036221	1	34349	65.67876794	rep_cluster_578	000938__CP000659_00004	MOBF	CP040251_00018	-	-	-	-	Mobilizable	CP036221	0	6937	CP036221	982	1029	1056	1106	1151	1195	1247	1304	1345	1412	1731
CP036222	1	27479	66.22147822	-	-	MOBF,MOBF	CP009406_00003,CP036222_00028	-	-	-	-	Mobilizable	CP036222	0	6934	CP036222	995	1043	1070	1120	1165	1209	1262	1321	1363	1431	1761
CP036244	1	146792	50.77388414	IncFII,IncFIA,IncFIB	AJ851089,000136__AP014877_00014,000101__NZ_CP012345_00042	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116,NC_007675_00027,NC_017639_00100,NC_008460_00097,NC_019094_00068,NC_010719_00097	MOBF	NZ_CM001473	Conjugative	CP036244	0	753	CP036244	2264	2518	2787	3127	3568	4168	4898	5723	6745	7983	12698
CP036247	1	75109	34.10909478	rep_cluster_1027	AY855841	MOBC	NZ_ASWX01000006_00035	-	-	-	-	Mobilizable	CP036247	0	3138	CP036247	2264	2518	2787	3127	3568	4247	5071	5984	7217	8991	15323
CP036248	1	97950	34.84532925	rep_cluster_980	002463__CP002494_00007	MOBC	NZ_ASWX01000006_00035	-	-	-	-	Mobilizable	CP036248	0	4637	CP036248	2264	2518	2787	3127	3568	4075	4594	5179	5842	6641	9556
CP036260	1	131118	48.68439116	-	-	-	-	-	-	-	-	Non-mobilizable	CP036260	0	8607	CP036260	4055	4412	4785	5257	5833	6532	7358	8271	9506	11283	17623
CP036284	1	127784	40.91044262	rep_cluster_718	002191__CP004359_00001	MOBP	NC_020524_00069	-	-	-	-	Mobilizable	CP036284	0	2507	CP036284	2264	2518	2787	3127	3568	4022	4469	4953	5494	6120	8377
CP036285	1	102405	37.2852888	-	-	-	-	-	-	-	-	Non-mobilizable	CP036285	0	6957	CP036285	2605	2962	3335	3807	4383	5082	5908	6821	8056	9833	16173
CP036286	1	71234	33.46856838	rep_cluster_734	002211__NC_010606_00001	MOBF	NC_017163_00021	MPF_F	NC_017163_00020,NC_010606_00071,NC_010606_00072,NC_010606_00075,NC_010606_00076,NC_010606_00078,NC_010606_00079,NC_010606_00080,NZ_AEOY01000095_00077,NC_017163_00052,NC_017163_00053	-	-	Conjugative	CP036286	0	2926	CP036286	2264	2518	2787	3127	3420	3699	4000	4335	4736	5263	7082
CP036288	1	45198	63.69308376	-	-	MOBP	CP036288_00036	-	-	-	-	Mobilizable	CP036288	0	7027	CP036288	35	35	35	35	35	36	38	39	39	41	47
CP036297	1	45168	63.69110875	-	-	MOBP	CP036288_00036	-	-	-	-	Mobilizable	CP036297	0	7027	CP036297	35	35	35	35	35	36	38	39	39	41	48
CP036306	1	149519	54.34693918	rep_cluster_1418,IncU,IncFIA	000759__NC_013950_00034,000210__KF623109_00045,MH263653_00001	-	-	MPF_F	NC_017639_00100,NC_007675_00027,NC_013437_00116,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077	-	-	Non-mobilizable	CP036306	0	2302	CP036306	2264	2518	2787	3127	3568	4168	4898	5723	6834	8570	14794
CP036307	1	229483	51.41557327	IncFIB,IncFII	000107__CP014778_00094,CP000966	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_019155_00032,NC_019165_00034,NC_021654_00016,NC_011281_00082,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP036307	0	811	CP036307	2264	2518	2787	3127	3568	4168	4898	5723	6834	8459	14332
CP036311	1	102543	52.92316394	IncFIB,IncR,IncFIA	000107__CP014778_00094,000204__CP008701_00115,CP032169_00114	MOBF,MOBC	NC_015599_00019,NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00102,NC_011092_00103	-	-	Conjugative	CP036311	0	904	CP036311	2264	2518	2787	3127	3568	4168	4898	5723	6722	7952	12636
CP036314	1	45446	37.67548299	-	-	MOBP	CP036314_00045	-	-	-	-	Mobilizable	CP036314	0	8608	CP036314	3650	4007	4380	4852	5428	6127	6953	7866	9101	10878	17218
CP036315	1	6989	44.14079267	-	-	MOBP	CP036315_00002	-	-	-	-	Mobilizable	CP036315	0	7026	CP036315	3164	3521	3894	4366	4942	5641	6467	7380	8615	10392	16732
CP036321	1	127300	52.49646504	IncFII,rep_cluster_2183,IncFIB	CP000966,CP033468_00001,000097__NC_025166_00051	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_021502_00150	-	-	Conjugative	CP036321	0	2305	CP036321	2264	2518	2787	3127	3568	4168	4898	5723	6834	8449	14310
CP036322	1	7815	51.26039667	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP036322	0	1531	CP036322	2264	2518	2787	3127	3568	4154	4759	5402	6140	7015	10311
CP036323	1	6136	52.18383312	rep_cluster_1195	000483__CP010949_00006	MOBP	NC_019160_00002	-	-	-	-	Mobilizable	CP036323	0	3774	CP036323	2264	2518	2787	3127	3568	4121	4692	5305	6014	6863	10033
CP036324	1	4986	45.06618532	rep_cluster_2335	KU302809_00001	-	-	-	-	-	-	Non-mobilizable	CP036324	0	1697	CP036324	2264	2518	2787	3127	3453	3743	4050	4395	4803	5340	7244
CP036325	1	3991	44.34978702	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP036325	0	1673	CP036325	2264	2518	2787	3148	3723	4421	5245	6158	7391	9165	15497
CP036326	1	3993	37.29025795	-	-	MOBQ	CP032894_00005	-	-	-	-	Mobilizable	CP036326	0	675	CP036326	1884	2009	2112	2228	2362	2484	2626	2817	3048	3335	4286
CP036328	1	130775	53.67004397	IncFIB,rep_cluster_2183,IncFII	000097__NC_025166_00051,CP033468_00001,CP000966	MOBF	NC_021231_00058	MPF_T	NC_021502_00150,NC_014312_00116	-	-	Conjugative	CP036328	0	2305	CP036328	2264	2518	2787	3127	3568	4168	4898	5723	6834	8449	14311
CP036329	1	71246	53.1047357	IncFIA,IncFIA,IncFII	MK878891_00042,000094__NZ_CP015070_00117,000121__CP024805	-	-	-	-	-	-	Non-mobilizable	CP036329	0	768	CP036329	2264	2518	2787	3127	3568	4168	4898	5723	6785	8151	13213
CP036330	1	47429	52.41518902	rep_cluster_1	000232__CP012429	-	-	-	-	-	-	Non-mobilizable	CP036330	0	6060	CP036330	1924	2054	2161	2281	2423	2547	2691	2885	3123	3438	4427
CP036331	1	10101	51.27215127	rep_cluster_1195	000483__CP010949_00006	MOBP	NC_019160_00002	-	-	-	-	Mobilizable	CP036331	0	3774	CP036331	2264	2518	2787	3127	3568	4121	4692	5305	6014	6863	10034
CP036332	1	8504	46.62511759	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP036332	0	1117	CP036332	2264	2518	2787	3127	3568	4168	4898	5723	6702	7916	12568
CP036333	1	7358	51.16879587	-	-	MOBP	NC_019160_00002	-	-	-	-	Mobilizable	CP036333	0	3774	CP036333	2264	2518	2787	3127	3568	4121	4692	5305	6014	6863	10036
CP036334	1	4994	45.01401682	ColRNAI_rep_cluster_1987	CP024554_00008	-	-	-	-	-	-	Non-mobilizable	CP036334	0	1697	CP036334	2264	2518	2787	3127	3453	3743	4050	4395	4803	5340	7243
CP036336	1	242563	45.42819804	rep_cluster_1254,IncHI1B	000562__KT346360_00001,JN420336	MOBH	NC_016980_00239	MPF_F	NC_016980_00110,NC_016980_00109,NC_016980_00099,NC_018107_00235,NC_023911_00309,NC_018107_00101,NC_016980_00240	-	-	Conjugative	CP036336	0	4070	CP036336	2264	2518	2787	3127	3568	4168	4898	5675	6548	7644	11798
CP036337	1	225575	52.39632051	rep_cluster_2183,IncFII,IncFIB	CP017721_00179,000128__CP023916,000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_021502_00150,NC_014312_00141,NC_019165_00034,NC_021654_00016,NC_019389_00080,NC_022609_00081,NC_014312_00128,NC_021502_00131,NC_019389_00068,NC_023332_00154,NC_014312_00118,NC_014312_00116	-	-	Conjugative	CP036337	0	821	CP036337	2264	2518	2787	3127	3568	4168	4898	5723	6834	8468	14367
CP036338	1	9339	44.41589035	ColRNAI_rep_cluster_1987	CP041116_00002	-	-	-	-	-	-	Non-mobilizable	CP036338	0	1534	CP036338	2264	2518	2787	3127	3568	4154	4758	5401	6138	7013	10307
CP036340	1	53694	57.69173464	-	-	MOBF	CP036340_00046	-	-	-	-	Mobilizable	CP036340	0	8609	CP036340	4056	4413	4786	5258	5834	6533	7359	8272	9507	11284	17624
CP036351	1	70024	56.63343996	-	-	MOBF	CP036351_00059	-	-	-	-	Mobilizable	CP036351	0	8610	CP036351	3651	4008	4381	4853	5429	6128	6954	7867	9102	10879	17219
CP036354	1	5221	29.74525953	rep_cluster_1836	001260__CP012108	-	-	-	-	-	-	Non-mobilizable	CP036354	0	6440	CP036354	2731	3088	3461	3933	4509	5208	6034	6947	8182	9959	16299
CP036355	1	218649	31.91096232	rep_cluster_125	000558__CP013279	-	-	MPF_T	NC_018501_00133,NC_017203_00099	-	-	Non-mobilizable	CP036355	0	3259	CP036355	2264	2495	2676	2869	3079	3268	3473	3729	4047	4457	5833
CP036362	1	120195	54.13869129	IncFII,IncFIA,IncR	JN232517,MH263653_00001,000204__CP008701_00115	MOBF	NC_017627_00068	MPF_F	NC_008460_00107,08-5333_00200,NC_014312_00116	-	-	Conjugative	CP036362	0	2301	CP036362	2264	2518	2787	3127	3568	4168	4898	5723	6834	8570	14814
CP036363	1	54110	51.94049159	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP016498	Conjugative	CP036363	0	915	CP036363	2264	2518	2787	3127	3568	4168	4898	5723	6826	8371	14058
CP036364	1	5596	51.14367405	rep_cluster_2370	EU580135_00003	MOBP	NC_009794_00003	-	-	MOBP	NC_003065	Mobilizable	CP036364	0	1754	CP036364	2255	2445	2610	2793	2993	3170	3363	3607	3913	4312	5599
CP036366	1	82649	54.17125434	IncFIA,IncFII	MH263653_00001,JN232517	MOBF	NC_017627_00068	MPF_Unknown	08-5333_00200,NC_008460_00107	-	-	Conjugative	CP036366	0	2887	CP036366	2264	2518	2787	3127	3568	4168	4898	5723	6834	8571	14818
CP036368	1	59798	51.95658718	IncN	000155__CP018649	MOBF	NC_015599_00019	MPF_T	NC_009131_00030,NC_011617_00041,NC_014368_00014,NC_007682_00044,NC_008612_00190,NC_022375_00024	MOBF	NZ_CP016498	Conjugative	CP036368	0	915	CP036368	2264	2518	2787	3127	3568	4168	4898	5723	6826	8371	14059
CP036370	1	5596	51.14367405	rep_cluster_2370	EU580135_00003	MOBP	NC_009794_00003	-	-	MOBP	NC_003065	Mobilizable	CP036370	0	1754	CP036370	2255	2445	2610	2793	2993	3170	3363	3607	3913	4312	5591
CP036373	1	108291	49.19707086	IncFIB	000100__NZ_CP016161_00012	-	-	-	-	-	-	Non-mobilizable	CP036373	0	1190	CP036373	2264	2518	2787	3127	3568	4168	4860	5541	6319	7271	11019
CP036374	1	10060	55.05964215	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP036374	0	1371	CP036374	2264	2518	2787	3127	3568	4168	4789	5441	6188	7073	10424
CP036375	1	5596	51.14367405	rep_cluster_2350	CP033965_00008	MOBP	NC_009794_00003	-	-	MOBP	NZ_CP008718	Mobilizable	CP036375	0	1754	CP036375	2255	2445	2610	2793	2993	3170	3363	3607	3913	4312	5596
CP036405	1	221732	59.16602024	-	-	-	-	-	-	-	-	Non-mobilizable	CP036405	0	7024	CP036405	1894	2021	2125	2242	2377	2499	2641	2832	3063	3353	4306
CP036407	1	92689	56.94418971	-	-	-	-	-	-	-	-	Non-mobilizable	CP036407	0	8611	CP036407	3216	3573	3946	4418	4994	5693	6519	7432	8667	10444	16784
CP036410	1	5317	59.56366372	-	-	-	-	-	-	-	-	Non-mobilizable	CP036410	0	7022	CP036410	2012	2151	2267	2395	2547	2683	2836	3042	3293	3622	4657
CP036411	1	4904	50.08156607	-	-	MOBQ	AP014884_00003	-	-	-	-	Mobilizable	CP036411	0	7020	CP036411	261	266	270	279	288	299	313	322	328	339	446
CP036412	1	3050	55.7704918	-	-	-	-	-	-	-	-	Non-mobilizable	CP036412	0	2795	CP036412	1744	1858	1947	2055	2179	2287	2415	2582	2790	3055	3973
CP036421	1	96568	70.98210587	rep_cluster_252	001531__CP014802_00143	-	-	-	-	-	-	Non-mobilizable	CP036421	0	4979	CP036421	1489	1586	1662	1758	1870	1965	2070	2216	2395	2616	3399
CP036427	1	278177	70.44615479	-	-	-	-	-	-	-	-	Non-mobilizable	CP036427	0	7016	CP036427	262	267	271	280	289	300	314	323	329	340	447
CP036428	1	140537	70.51737265	-	-	-	-	-	-	-	-	Non-mobilizable	CP036428	0	7017	CP036428	263	268	272	281	290	301	315	324	330	341	448
CP036430	1	92134	72.02335728	-	-	-	-	-	-	-	-	Non-mobilizable	CP036430	0	8612	CP036430	264	269	273	282	291	302	316	325	331	342	449
CP036431	1	91178	69.74599136	-	-	-	-	-	-	-	-	Non-mobilizable	CP036431	0	7018	CP036431	265	270	274	283	292	303	317	326	332	343	450
CP036436	1	19305	58.52887853	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP036436	0	2397	CP036436	2264	2518	2787	3127	3568	4168	4898	5723	6697	7902	12500
CP036437	1	51570	48.04925344	rep_cluster_1367	000687__KX348146_00033	MOBC	CP008826_00025	-	-	-	-	Mobilizable	CP036437	0	1077	CP036437	2264	2518	2787	3127	3568	4168	4898	5723	6695	7891	12483
CP036439	1	115291	52.10901111	IncFII,IncFIA	000127__CP009275,CP022275_00044	MOBF	CP026276_00127	MPF_F	NC_019165_00034,NC_014312_00141,NC_021502_00150,NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_021654_00004,NC_021502_00131,NC_014312_00128	-	-	Conjugative	CP036439	0	6142	CP036439	2264	2518	2787	3127	3629	4327	5151	6064	7297	9071	15403
CP036443	1	207854	53.44616895	IncFIB	000107__CP014778_00094	MOBF	NC_021231_00058	MPF_F	NC_014312_00116,NC_014312_00118,NC_023332_00154,NC_019389_00068,NC_021502_00131,NC_014312_00128,NC_022609_00081,NC_019389_00080,NC_021654_00016,NC_019165_00034,NC_019155_00032,NC_021502_00150	-	-	Conjugative	CP036443	0	821	CP036443	2264	2518	2787	3127	3568	4168	4898	5723	6834	8472	14451
CP036444	1	53634	53.31879032	rep_cluster_1	000232__CP012429	-	-	-	-	-	-	Non-mobilizable	CP036444	0	6060	CP036444	1924	2054	2161	2281	2423	2547	2691	2885	3121	3432	4421
CP036446	1	96395	52.01514601	rep_cluster_1418,IncFII	000759__NC_013950_00034,000118__KJ958926_00047	MOBP	NC_021198_00256	MPF_I	NC_021198_00238,NC_021198_00239,NC_021198_00240,NC_021198_00243,NC_021198_00249,NC_021198_00230,NC_021198_00234,NC_021198_00235	-	-	Conjugative	CP036446	0	5882	CP036446	2264	2518	2787	3127	3568	4168	4898	5723	6773	8072	13036
CP036447	1	87465	53.82953181	IncR	000204__CP008701_00115	-	-	-	-	-	-	Non-mobilizable	CP036447	0	867	CP036447	2264	2518	2787	3127	3568	4168	4898	5723	6824	8358	14026
CP036449	1	19305	58.51851852	ColRNAI_rep_cluster_1857	000003__NC_002119_00001	MOBC	NC_009793_00003	-	-	-	-	Mobilizable	CP036449	0	2397	CP036449	2264	2518	2787	3127	3568	4168	4898	5723	6697	7902	12501
CP036456	1	89998	71.03046734	-	-	-	-	-	-	-	-	Non-mobilizable	CP036456	0	8613	CP036456	3652	4009	4382	4854	5430	6129	6955	7868	9103	10880	17220
CP036458	1	32792	44.24554769	-	-	-	-	-	-	-	-	Non-mobilizable	CP036458	0	2530	CP036458	2248	2438	2602	2784	2982	3156	3346	3589	3895	4292	5557
CP036459	1	33007	43.0999485	-	-	-	-	-	-	-	-	Non-mobilizable	CP036459	0	2524	CP036459	2264	2489	2667	2858	3065	3252	3455	3705	4021	4429	5775
CP036460	1	36493	43.04387143	-	-	-	-	-	-	-	-	Non-mobilizable	CP036460	0	2535	CP036460	1938	2071	2180	2301	2446	2572	2721	2919	3160	3482	4479
CP036461	1	39272	42.47300876	-	-	-	-	-	-	-	-	Non-mobilizable	CP036461	0	2521	CP036461	2264	2502	2688	2886	3103	3302	3520	3783	4114	4539	6012
CP036462	1	32795	44.22320476	-	-	-	-	-	-	-	-	Non-mobilizable	CP036462	0	2530	CP036462	2248	2438	2602	2784	2982	3156	3346	3589	3895	4292	5559
CP036463	1	33006	43.10125432	-	-	-	-	-	-	-	-	Non-mobilizable	CP036463	0	2524	CP036463	2264	2489	2667	2858	3065	3252	3455	3705	4021	4429	5777
CP036464	1	36498	43.05989369	-	-	-	-	-	-	-	-	Non-mobilizable	CP036464	0	2535	CP036464	1938	2071	2180	2301	2446	2572	2721	2919	3160	3482	4480
CP036465	1	39279	42.44252654	-	-	-	-	-	-	-	-	Non-mobilizable	CP036465	0	2521	CP036465	2264	2502	2688	2886	3103	3302	3520	3783	4114	4539	6014
CP036466	1	32792	44.24249817	-	-	-	-	-	-	-	-	Non-mobilizable	CP036466	0	2530	CP036466	2248	2438	2602	2784	2982	3156	3346	3589	3895	4292	5558
CP036467	1	33007	43.0999485	-	-	-	-	-	-	-	-	Non-mobilizable	CP036467	0	2524	CP036467	2264	2489	2667	2858	3065	3252	3455	3705	4021	4429	5776
CP036468	1	39276	42.45340666	-	-	-	-	-	-	-	-	Non-mobilizable	CP036468	0	2521	CP036468	2264	2502	2688	2886	3103	3302	3520	3783	4114	4539	6013
CP036489	1	49310	37.42851349	IncFIA	000094__NZ_CP015070_00117	-	-	-	-	-	-	Non-mobilizable	CP036489	0	1280	CP036489	2369	2725	3096	3565	4140	4838	5662	6575	7808	9582	15914
CP036516	1	152258	63.69451851	-	-	MOBP	CP036516_00076	MPF_T	NC_015685_00123,NC_015685_00118,NC_007960_00083,NC_007960_00082	-	-	Conjugative	CP036516	0	7015	CP036516	3163	3520	3893	4365	4941	5640	6466	7379	8614	10391	16731
CP036517	1	38445	60.50201587	-	-	-	-	-	-	-	-	Non-mobilizable	CP036517	0	6010	CP036517	3378	3735	4108	4580	5156	5855	6681	7594	8829	10606	16946
CP036540	1	85671	36.78140794	-	-	MOBB	CP036540_00068	-	-	-	-	Mobilizable	CP036540	0	6691	CP036540	333	339	343	354	365	380	397	409	416	431	550
CP036541	1	5594	39.6496246	rep_cluster_870	002350__DQ859906	MOBV	NC_011073_00002	-	-	-	-	Mobilizable	CP036541	0	498	CP036541	347	355	359	372	384	399	416	430	440	457	580
CP036543	1	7221	42.32100817	-	-	MOBV	NC_015168_00005	-	-	-	-	Mobilizable	CP036543	0	4569	CP036543	338	345	349	360	371	386	403	416	425	441	561
CP036544	1	4137	45.39521392	-	-	-	-	-	-	-	-	Non-mobilizable	CP036544	0	505	CP036544	336	342	346	357	368	383	400	412	420	436	556
CP036545	1	2782	41.44500359	rep_cluster_1868	001301__NC_005026_00002	MOBP	NC_005026_00001	-	-	-	-	Mobilizable	CP036545	0	500	CP036545	350	358	362	375	387	402	420	434	444	462	587
CP036547	1	78085	36.03637062	-	-	MOBB	CP036547_00013	-	-	-	-	Mobilizable	CP036547	0	6691	CP036547	333	339	343	354	365	380	397	409	416	431	551
CP036548	1	8331	41.17152803	rep_cluster_1079	000332__CP002533_00005	MOBB	CP036551_00003	-	-	-	-	Mobilizable	CP036548	0	4574	CP036548	351	359	363	376	388	404	423	438	450	468	593
CP036549	1	5595	39.62466488	rep_cluster_870	002350__DQ859906	MOBV	NC_011073_00002	-	-	-	-	Mobilizable	CP036549	0	498	CP036549	347	355	359	372	384	399	416	430	440	457	582
CP036551	1	8306	43.34216229	-	-	MOBB	CP036551_00003	-	-	-	-	Mobilizable	CP036551	0	4575	CP036551	351	359	363	376	388	403	422	437	449	467	592
CP036552	1	5594	39.6317483	rep_cluster_870	002350__DQ859906	MOBV	NC_011073_00002	-	-	-	-	Mobilizable	CP036552	0	498	CP036552	347	355	359	372	384	399	416	430	440	457	581
CP036554	1	6129	41.67074564	-	-	MOBP	CP036554_00001	-	-	-	-	Mobilizable	CP036554	0	506	CP036554	339	346	350	361	372	387	404	417	426	442	562
CP036559	1	26522	26.84186713	-	-	-	-	-	-	-	-	Non-mobilizable	CP036559	0	5081	CP036559	1068	1131	1177	1251	1334	1399	1468	1553	1646	1785	2393
CP036560	1	18383	26.91073274	-	-	-	-	-	-	-	-	Non-mobilizable	CP036560	0	6584	CP036560	1068	1131	1177	1251	1323	1378	1442	1518	1592	1709	2227
CP036561	1	16811	26.38748439	-	-	-	-	-	-	-	-	Non-mobilizable	CP036561	0	6646	CP036561	1068	1131	1177	1247	1312	1366	1430	1503	1575	1686	2170
CP036562	1	13248	34.52596618	-	-	-	-	-	-	-	-	Non-mobilizable	CP036562	0	6575	CP036562	1068	1131	1177	1251	1334	1399	1467	1548	1641	1774	2366
CP036563	1	12282	26.72203224	-	-	-	-	-	-	-	-	Non-mobilizable	CP036563	0	6650	CP036563	1068	1131	1177	1251	1334	1399	1465	1546	1634	1765	2339
CP036564	1	11282	33.38946995	-	-	-	-	-	-	-	-	Non-mobilizable	CP036564	0	6648	CP036564	1068	1131	1177	1251	1324	1382	1447	1524	1601	1720	2247
CP036565	1	10063	26.91046408	-	-	-	-	-	-	-	-	Non-mobilizable	CP036565	0	6586	CP036565	1068	1131	1177	1251	1334	1399	1465	1546	1635	1767	2343
CP036566	1	9868	32.093636	-	-	-	-	-	-	-	-	Non-mobilizable	CP036566	0	6567	CP036566	1068	1131	1177	1251	1334	1399	1468	1555	1651	1795	2415
CP036567	1	9755	34.90517683	-	-	-	-	-	-	-	-	Non-mobilizable	CP036567	0	6565	CP036567	1068	1131	1177	1251	1334	1399	1468	1557	1661	1812	2442
CP036568	1	9644	28.58772294	-	-	-	-	-	-	-	-	Non-mobilizable	CP036568	0	7013	CP036568	1068	1131	1177	1251	1324	1382	1447	1524	1600	1719	2246
CP036569	1	9563	28.66255359	-	-	-	-	-	-	-	-	Non-mobilizable	CP036569	0	6641	CP036569	1068	1131	1177	1251	1334	1399	1468	1557	1661	1813	2444
CP036570	1	9222	23.86684016	-	-	-	-	-	-	-	-	Non-mobilizable	CP036570	0	3856	CP036570	1068	1131	1177	1251	1334	1399	1465	1546	1638	1771	2360
CP036571	1	8793	28.71602411	-	-	-	-	-	-	-	-	Non-mobilizable	CP036571	0	6601	CP036571	1068	1131	1177	1251	1334	1405	1482	1581	1689	1856	2519
CP036572	1	6981	27.57484601	-	-	-	-	-	-	-	-	Non-mobilizable	CP036572	0	6528	CP036572	1068	1131	1177	1251	1318	1373	1437	1511	1584	1698	2201
CP036573	1	6451	26.63153	-	-	-	-	-	-	-	-	Non-mobilizable	CP036573	0	6611	CP036573	1068	1131	1177	1250	1316	1370	1434	1507	1579	1692	2189
